GardID,DataSource,SourceID,SourceLabelID,GeneCount,GeneSymbol,GeneSynonym,GeneTitle,GeneType,Locus,AssociationType,AssociationStatus,Reference,OMIM,Ensembl,IUPHAR,SwissProt,Reactome,GeneIdentifier
GARD:0007892,Orphanet,654,ORPHA:654,9,H19,"[ASM, ASM1, D11S813E, LINC00008, MIR675 host gene, MIR675HG, NCRNA00008, adult skeletal muscle, long intergenic non-protein coding RNA 8, non-protein coding RNA 8]",H19 imprinted maternally expressed transcript,Non-coding RNA,11p15.5,Role in the phenotype of,Assessed,,103280,ENSG00000130600,,,,HGNC:4713
GARD:0007892,Orphanet,654,ORPHA:654,9,TRIM28,"[KAP1, PPP1R157, RNF96, TF1B, TIF1B, protein phosphatase 1, regulatory subunit 157]",tripartite motif containing 28,gene with protein product,19q13.43,Disease-causing germline mutation(s) in,Assessed,[PMID:29912901],601742,ENSG00000130726,2253,Q13263,Q13263,HGNC:16384
GARD:0007892,Orphanet,654,ORPHA:654,9,TRIM28,"[KAP1, PPP1R157, RNF96, TF1B, TIF1B, protein phosphatase 1, regulatory subunit 157]",tripartite motif containing 28,gene with protein product,19q13.43,Disease-causing somatic mutation(s) in,Assessed,[PMID:29912901],601742,ENSG00000130726,2253,Q13263,Q13263,HGNC:16384
GARD:0007892,Orphanet,654,ORPHA:654,9,WT1,"[AWT1, NPHS4, WAGR, WIT-2]",WT1 transcription factor,gene with protein product,11p13,Disease-causing somatic mutation(s) in,Assessed,,607102,ENSG00000184937,,P19544,P19544,HGNC:12796
GARD:0007892,Orphanet,654,ORPHA:654,9,WT1,"[AWT1, NPHS4, WAGR, WIT-2]",WT1 transcription factor,gene with protein product,11p13,Major susceptibility factor in,Assessed,,607102,ENSG00000184937,,P19544,P19544,HGNC:12796
GARD:0007892,Orphanet,654,ORPHA:654,9,REST,"[NRSF, XBR, neuron-restrictive silencer factor]",RE1 silencing transcription factor,gene with protein product,4q12,Major susceptibility factor in,Assessed,[PMID:26551668],600571,ENSG00000084093,,Q13127,Q13127,HGNC:9966
GARD:0007892,Orphanet,654,ORPHA:654,9,POU6F2,"[RPF-1, Retina-derived POU-domain factor-1]",POU class 6 homeobox 2,gene with protein product,7p14.1,Major susceptibility factor in,Assessed,,609062,ENSG00000106536,,P78424,P78424,HGNC:21694
GARD:0007892,Orphanet,654,ORPHA:654,9,GPC3,"[DGSX, OCI-5, SGB, SGBS, SGBS1, glypican proteoglycan 3]",glypican 3,gene with protein product,Xq26.2,Biomarker tested in,Assessed,"[PMID:12085187, PMID:25366870]",300037,ENSG00000147257,2959,P51654,P51654,HGNC:4451
GARD:0007892,Orphanet,654,ORPHA:654,9,BRCA2,"[BRCA1/BRCA2-containing complex, subunit 2, BRCC2, FAD, FAD1, XRCC11]",BRCA2 DNA repair associated,gene with protein product,13q13.1,Candidate gene tested in,Not yet assessed,[PMID:15689453],600185,ENSG00000139618,,P51587,P51587,HGNC:1101
GARD:0007893,Orphanet,905,ORPHA:905,1,ATP7B,"[Wilson disease, copper pump 2, copper-transporting ATPase 2]",ATPase copper transporting beta,gene with protein product,13q14.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:22240481, PMID:23333878]",606882,ENSG00000123191,853,P35670,P35670,HGNC:870
GARD:0007894,Orphanet+OMIM,277950,OMIM:277950,1,MMP14,"[MT1-MMP, membrane type 1 metalloprotease, membrane type 1-matrix metalloproteinase]",matrix metallopeptidase 14,gene with protein product,14q11.2,The molecular basis of the disorder is known,Unknown,,600754,ENSG00000157227,objectId:1638,P50281,P50281,HGNC:7160
GARD:0007895,Orphanet,906,ORPHA:906,2,WIPF1,[WIP],WAS/WASL interacting protein family member 1,gene with protein product,2q31.1,Disease-causing germline mutation(s) in,Assessed,[PMID:22231303],602357,ENSG00000115935,,O43516,O43516,HGNC:12736
GARD:0007895,Orphanet,906,ORPHA:906,2,WAS,"[WASP, WASPA, eczema-thrombocytopenia]",WASP actin nucleation promoting factor,gene with protein product,Xp11.23,Disease-causing germline mutation(s) in,Assessed,,300392,ENSG00000015285,,P42768,P42768,HGNC:12731
GARD:0007896,Orphanet,280,ORPHA:280,6,NELFA,[NELF-A],negative elongation factor complex member A,gene with protein product,4p16.3,Candidate gene tested in,Not yet assessed,,606026,ENSG00000185049,,Q9H3P2,Q9H3P2,HGNC:12768
GARD:0007896,Orphanet,280,ORPHA:280,6,PIGG,"[FLJ20265, GPI ethanolamine phosphate transferase 2, GPI7, LAS21]",phosphatidylinositol glycan anchor biosynthesis class G,gene with protein product,4p16.3,Role in the phenotype of,Assessed,[PMID:26239400],616918,ENSG00000174227,,Q5H8A4,Q5H8A4,HGNC:25985
GARD:0007896,Orphanet,280,ORPHA:280,6,CTBP1,"[BARS, brefeldin A-ribosylated substrate]",C-terminal binding protein 1,gene with protein product,4p16.3,Role in the phenotype of,Assessed,[PMID:26239400],602618,ENSG00000159692,,Q13363,Q13363,HGNC:2494
GARD:0007896,Orphanet,280,ORPHA:280,6,CPLX1,[CPX-I],complexin 1,gene with protein product,4p16.3,Role in the phenotype of,Assessed,[PMID:26239400],605032,ENSG00000168993,,O14810,O14810,HGNC:2309
GARD:0007896,Orphanet,280,ORPHA:280,6,NSD2,"[KMT3G, MMSET, multiple myeloma SET domain containing protein]",nuclear receptor binding SET domain protein 2,gene with protein product,4p16.3,Role in the phenotype of,Assessed,,602952,ENSG00000109685,,O96028,O96028,HGNC:12766
GARD:0007896,Orphanet,280,ORPHA:280,6,LETM1,"[Mdm38 homolog (yeast), SLC55A1]",leucine zipper and EF-hand containing transmembrane protein 1,gene with protein product,4p16.3,Role in the phenotype of,Assessed,,604407,ENSG00000168924,3025,O95202,O95202,HGNC:6556
GARD:0007898,Orphanet,3463,ORPHA:3463,2,CISD2,"[ERIS, Miner1, NAF-1, endoplasmic reticulum intermembrane small protein, mitoNEET related 1, nutrient-deprivation autophagy factor-1]",CDGSH iron sulfur domain 2,gene with protein product,4q24,Disease-causing germline mutation(s) in,Assessed,,611507,ENSG00000145354,,Q8N5K1,Q8N5K1,HGNC:24212
GARD:0007898,Orphanet,3463,ORPHA:3463,2,WFS1,"[DIDMOAD, WFS]",wolframin ER transmembrane glycoprotein,gene with protein product,4p16.1,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:12913071, PMID:16806192]",606201,ENSG00000109501,,O76024,O76024,HGNC:12762
GARD:0007899,Orphanet,75233,ORPHA:75233,1,LIPA,"[CESD, LAL, Wolman disease, lysosomal acid lipase, sterol esterase]","lipase A, lysosomal acid type",gene with protein product,10q23.31,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:22227072, PMID:26225414]",613497,ENSG00000107798,,P38571,P38571,HGNC:6617
GARD:0007904,Orphanet,461,ORPHA:461,1,STS,"[ARSC, arylsulfatase C, steryl-sulfatase]",steroid sulfatase,gene with protein product,Xp22.31,Disease-causing germline mutation(s) in,Assessed,"[PMID:10583107, PMID:10692123]",300747,ENSG00000101846,,P08842,P08842,HGNC:11425
GARD:0007906,Orphanet,538931,ORPHA:538931,1,SH2D1A,"[DSHP, Duncan's disease, EBVS, MTCP1, SAP, XLP, XLPD]",SH2 domain containing 1A,gene with protein product,Xq25,Disease-causing germline mutation(s) in,Assessed,"[PMID:20301580, PMID:28196537]",300490,ENSG00000183918,,O60880,O60880,HGNC:10820
GARD:0007910,Orphanet,910,ORPHA:910,7,ERCC5,[Cockayne syndrome],"ERCC excision repair 5, endonuclease",gene with protein product,13q33.1,Disease-causing germline mutation(s) in,Assessed,[PMID:20301571],133530,ENSG00000134899,,P28715,P28715,HGNC:3437
GARD:0007910,Orphanet,910,ORPHA:910,7,ERCC4,"[FANCQ, RAD1, xeroderma pigmentosum, complementation group F]","ERCC excision repair 4, endonuclease catalytic subunit",gene with protein product,16p13.12,Disease-causing germline mutation(s) in,Assessed,[PMID:20301571],133520,ENSG00000175595,,Q92889,Q92889,HGNC:3436
GARD:0007910,Orphanet,910,ORPHA:910,7,ERCC2,"[EM9, MAG, MGC102762, MGC126218, MGC126219, TFIIH, TFIIH basal transcription factor complex helicase XPB subunit, excision repair cross-complementing rodent repair deficiency, complementation group 2 protein]","ERCC excision repair 2, TFIIH core complex helicase subunit",gene with protein product,19q13.32,Disease-causing germline mutation(s) in,Assessed,[PMID:20301571],126340,ENSG00000104884,,P18074,P18074,HGNC:3434
GARD:0007910,Orphanet,910,ORPHA:910,7,XPA,"[XP1, XPAC]","XPA, DNA damage recognition and repair factor",gene with protein product,9q22.33,Disease-causing germline mutation(s) in,Assessed,[PMID:20301571],611153,ENSG00000136936,,P23025,P23025,HGNC:12814
GARD:0007910,Orphanet,910,ORPHA:910,7,DDB2,"[DDB p48 subunit, DDBB, FLJ34321, UV-DDB2, UV-damaged DNA-binding protein 2, XPE, xeroderma pigmentosum group E protein]",damage specific DNA binding protein 2,gene with protein product,11p11.2,Disease-causing germline mutation(s) in,Assessed,[PMID:20301571],600811,ENSG00000134574,,Q92466,Q92466,HGNC:2718
GARD:0007910,Orphanet,910,ORPHA:910,7,XPC,"[RAD4, XPCC, xeroderma pigmentosum group C protein]","XPC complex subunit, DNA damage recognition and repair factor",gene with protein product,3p25.1,Disease-causing germline mutation(s) in,Assessed,[PMID:20301571],613208,ENSG00000154767,,Q01831,Q01831,HGNC:12816
GARD:0007910,Orphanet,910,ORPHA:910,7,ERCC3,"[BTF2, GTF2H, RAD25, Ssl2, TFIIH, XPB, xeroderma pigmentosum group B complementing]","ERCC excision repair 3, TFIIH core complex helicase subunit",gene with protein product,2q14.3,Disease-causing germline mutation(s) in,Assessed,[PMID:20301571],133510,ENSG00000163161,,P19447,P19447,HGNC:3435
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX3,,peroxisomal biogenesis factor 3,gene with protein product,6q24.2,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],603164,ENSG00000034693,,P56589,P56589,HGNC:8858
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX13,,peroxisomal biogenesis factor 13,gene with protein product,2p15,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],601789,ENSG00000162928,,Q92968,Q92968,HGNC:8855
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX1,,peroxisomal biogenesis factor 1,gene with protein product,7q21.2,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],602136,ENSG00000127980,,O43933,,HGNC:8850
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX11B,,peroxisomal biogenesis factor 11 beta,gene with protein product,1q21.1,Disease-causing germline mutation(s) in,Assessed,[PMID:22581968],603867,ENSG00000131779,,O96011,O96011,HGNC:8853
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX6,"[PAF-2, PXAAA1]",peroxisomal biogenesis factor 6,gene with protein product,6p21.1,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],601498,ENSG00000124587,,Q13608,,HGNC:8859
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX19,"[D1S2223E, HK33, PMP1, PMPI, PXMP1, housekeeping gene, 33kD]",peroxisomal biogenesis factor 19,gene with protein product,1q23.2,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],600279,ENSG00000162735,,P40855,P40855,HGNC:9713
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX10,[RNF69],peroxisomal biogenesis factor 10,gene with protein product,1p36.32,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],602859,ENSG00000157911,,O60683,O60683,HGNC:8851
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX5,"[PTS1R, peroxisomal import receptor 5, peroxisomal targeting signal 1 receptor]",peroxisomal biogenesis factor 5,gene with protein product,12p13.31,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],600414,ENSG00000139197,,P50542,P50542,HGNC:9719
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX26,[FLJ20695],peroxisomal biogenesis factor 26,gene with protein product,22q11.21,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],608666,ENSG00000215193,,Q7Z412,Q7Z412,HGNC:22965
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX2,"[PAF-1, PMP35, RNF72, ZWS3, Zellweger syndrome, peroxin 2]",peroxisomal biogenesis factor 2,gene with protein product,8q21.13,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],170993,ENSG00000164751,,P28328,P28328,HGNC:9717
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX16,,peroxisomal biogenesis factor 16,gene with protein product,11p11.2,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],603360,ENSG00000121680,,Q9Y5Y5,Q9Y5Y5,HGNC:8857
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX14,,peroxisomal biogenesis factor 14,gene with protein product,1p36.22,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],601791,ENSG00000142655,,O75381,O75381,HGNC:8856
GARD:0007917,Orphanet,912,ORPHA:912,13,PEX12,,peroxisomal biogenesis factor 12,gene with protein product,17q12,Disease-causing germline mutation(s) in,Assessed,[PMID:20301621],601758,ENSG00000108733,,O00623,O00623,HGNC:8854
GARD:0008173,Orphanet,15,ORPHA:15,1,FGFR3,"[CD333, CEK2, JTK4]",fibroblast growth factor receptor 3,gene with protein product,4p16.3,Disease-causing germline mutation(s) (gain of function) in,Assessed,[PMID:23149434],134934,ENSG00000068078,1810,P22607,P22607,HGNC:3690
GARD:0008178,Orphanet+OMIM,604379,OMIM:604379,1,LIPH,"[LPDLR, PLA1B, mPA-PLA1, mPA-PLA1alpha, phospholipase A(1)]",lipase H,gene with protein product,3q27.2,The molecular basis of the disorder is known,Unknown,,607365,ENSG00000163898,,Q8WWY8,Q8WWY8,HGNC:18483
GARD:0008182,Orphanet,3250,ORPHA:3250,2,NOG,,noggin,gene with protein product,17q22,Disease-causing germline mutation(s) in,Assessed,"[PMID:11846737, PMID:24326127]",602991,ENSG00000183691,,Q13253,Q13253,HGNC:7866
GARD:0008182,Orphanet,3250,ORPHA:3250,2,GDF5,"[BMP14, CDMP1, cartilage-derived morphogenetic protein-1]",growth differentiation factor 5,gene with protein product,20q11.22,Disease-causing germline mutation(s) (gain of function) in,Assessed,"[PMID:16892395, PMID:18283415]",601146,ENSG00000125965,,P43026,P43026,HGNC:4220
GARD:0008197,Orphanet,819,ORPHA:819,4,FLII,"[FLI, FLIL, Fli1, MGC39265]",FLII actin remodeling protein,gene with protein product,17p11.2,Candidate gene tested in,Not yet assessed,"[PMID:15690371, PMID:7825574, PMID:9177775]",600362,ENSG00000177731,,Q13045,,HGNC:3750
GARD:0008197,Orphanet,819,ORPHA:819,4,IQSEC2,"[BRAG1, IQ-ArfGEF, KIAA0522, brefeldin A resistant Arf-guanine nucleotide exchange factor 1]",IQ motif and Sec7 domain ArfGEF 2,gene with protein product,Xp11.22,Candidate gene tested in,Not yet assessed,[PMID:28213671],300522,ENSG00000124313,,Q5JU85,,HGNC:29059
GARD:0008197,Orphanet,819,ORPHA:819,4,RAI1,"[DKFZP434A139, KIAA1820, MGC12824, SMS]",retinoic acid induced 1,gene with protein product,17p11.2,Disease-causing germline mutation(s) in,Assessed,[PMID:20301487],607642,ENSG00000108557,,Q7Z5J4,Q7Z5J4,HGNC:9834
GARD:0008197,Orphanet,819,ORPHA:819,4,DEAF1,"[NUDR, SPN, ZMYND5]",DEAF1 transcription factor,gene with protein product,11p15.5,Candidate gene tested in,Not yet assessed,[PMID:28213671],602635,ENSG00000177030,,O75398,O75398,HGNC:14677
GARD:0008198,Orphanet,39041,ORPHA:39041,9,RAG2,,recombination activating 2,gene with protein product,11p12,Disease-causing germline mutation(s) in,Assessed,,179616,ENSG00000175097,,P55895,P55895,HGNC:9832
GARD:0008198,Orphanet,39041,ORPHA:39041,9,RAG1,"[MGC43321, RING finger protein 74, RNF74, V(D)J recombination-activating protein 1, recombination activating protein 1]",recombination activating 1,gene with protein product,11p12,Disease-causing germline mutation(s) in,Assessed,,179615,ENSG00000166349,,P15918,P15918,HGNC:9831
GARD:0008198,Orphanet,39041,ORPHA:39041,9,CHD7,"[FLJ20357, FLJ20361, KIAA1416]",chromodomain helicase DNA binding protein 7,gene with protein product,8q12.2,Disease-causing germline mutation(s) in,Assessed,,608892,ENSG00000171316,,Q9P2D1,,HGNC:20626
GARD:0008198,Orphanet,39041,ORPHA:39041,9,RMRP,"[NME1, RMRPR, RRP2]",RNA component of mitochondrial RNA processing endoribonuclease,Non-coding RNA,9p13.3,Disease-causing germline mutation(s) in,Assessed,,157660,ENSG00000277027,,,,HGNC:10031
GARD:0008198,Orphanet,39041,ORPHA:39041,9,LIG4,"[DNA joinase, DNA repair enzyme, polydeoxyribonucleotide synthase [ATP] 4, polynucleotide ligase, sealase]",DNA ligase 4,gene with protein product,13q33.3,Disease-causing germline mutation(s) in,Assessed,,601837,ENSG00000174405,,P49917,P49917,HGNC:6601
GARD:0008198,Orphanet,39041,ORPHA:39041,9,IL7R,"[CD127, IL7RA]",interleukin 7 receptor,gene with protein product,5p13.2,Disease-causing germline mutation(s) in,Assessed,,146661,ENSG00000168685,1698,P16871,P16871,HGNC:6024
GARD:0008198,Orphanet,39041,ORPHA:39041,9,DCLRE1C,"[A-SCID, ARTEMIS, FLJ11360, PSO2 homolog (S. cerevisiae), SNM1C]",DNA cross-link repair 1C,gene with protein product,10p13,Disease-causing germline mutation(s) in,Assessed,,605988,ENSG00000152457,,Q96SD1,Q96SD1,HGNC:17642
GARD:0008198,Orphanet,39041,ORPHA:39041,9,ADA,[ADA1],adenosine deaminase,gene with protein product,20q13.12,Disease-causing germline mutation(s) in,Assessed,,608958,ENSG00000196839,1230,P00813,P00813,HGNC:186
GARD:0008198,Orphanet,39041,ORPHA:39041,9,IL2RG,[CD132],interleukin 2 receptor subunit gamma,gene with protein product,Xq13.1,Disease-causing germline mutation(s) in,Assessed,,308380,ENSG00000147168,2303,P31785,P31785,HGNC:6010
GARD:0008214,Orphanet,501,ORPHA:501,2,NHLRC1,"[EPM2B, bA204B7.2, epilepsy, progressive myoclonus type 2B, malin]",NHL repeat containing E3 ubiquitin protein ligase 1,gene with protein product,6p22.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:20301563, PMID:22047982, PMID:22669944]",608072,ENSG00000187566,,Q6VVB1,Q6VVB1,HGNC:21576
GARD:0008214,Orphanet,501,ORPHA:501,2,EPM2A,"[LD, LDE]","EPM2A glucan phosphatase, laforin",gene with protein product,6q24.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:20301563, PMID:22047982, PMID:22669944]",607566,ENSG00000112425,,O95278,O95278,HGNC:3413
GARD:0008225,Orphanet,98823,ORPHA:98823,4,PDGFRB,"[CD140b, JTK12, PDGFR1]",platelet derived growth factor receptor beta,gene with protein product,5q32,Part of a fusion gene in,Assessed,"[PMID:7742547, PMID:8168137]",173410,ENSG00000113721,1804,P09619,P09619,HGNC:8804
GARD:0008225,Orphanet,98823,ORPHA:98823,4,ASXL1,[KIAA0978],ASXL transcriptional regulator 1,gene with protein product,20q11.21,Candidate gene tested in,Not yet assessed,[PMID:31723789],612990,ENSG00000171456,,Q8IXJ9,Q8IXJ9,HGNC:18318
GARD:0008225,Orphanet,98823,ORPHA:98823,4,ETV6,"[TEL, TEL oncogene]",ETS variant transcription factor 6,gene with protein product,12p13.2,Part of a fusion gene in,Assessed,"[PMID:7742547, PMID:8168137]",600618,ENSG00000139083,,P41212,P41212,HGNC:3495
GARD:0008225,Orphanet,98823,ORPHA:98823,4,SRSF2,"[PR264, SC-35, SC35, SFRS2A, SR splicing factor 2]",serine and arginine rich splicing factor 2,gene with protein product,17q25.2,Candidate gene tested in,Not yet assessed,[PMID:31723789],600813,ENSG00000161547,,Q01130,Q01130,HGNC:10783
GARD:0008238,Orphanet,251899,ORPHA:251899,1,TP53,"[LFS1, Li-Fraumeni syndrome, P53, p53]",tumor protein p53,gene with protein product,17p13.1,Disease-causing germline mutation(s) in,Assessed,[PMID:21445348],191170,ENSG00000141510,,P04637,P04637,HGNC:11998
GARD:0008241,Orphanet,158029,ORPHA:158029,1,APOE,,apolipoprotein E,gene with protein product,19q13.32,Disease-causing germline mutation(s) in,Assessed,"[PMID:11095479, PMID:24921113]",107741,ENSG00000130203,,P02649,P02649,HGNC:613
GARD:0008249,Orphanet,75564,ORPHA:75564,2,TET2,"[FLJ20032, ten-eleven translocation 2]",tet methylcytosine dioxygenase 2,gene with protein product,4q24,Disease-causing somatic mutation(s) in,Assessed,"[PMID:19483684, PMID:19557078]",612839,ENSG00000168769,,Q6N021,Q6N021,HGNC:25941
GARD:0008249,Orphanet,75564,ORPHA:75564,2,SF3B1,"[Hsh155, PRPF10, Prp10, SAP155, SF3b155]",splicing factor 3b subunit 1,gene with protein product,2q33.1,Disease-causing somatic mutation(s) in,Assessed,[PMID:24507814],605590,ENSG00000115524,,O75533,O75533,HGNC:10768
GARD:0008275,Orphanet,50943,ORPHA:50943,1,CTSB,,cathepsin B,gene with protein product,8p23.1,Role in the phenotype of,Assessed,[PMID:28457472],116810,ENSG00000164733,2343,P07858,P07858,HGNC:2527
GARD:0008283,Orphanet+OMIM,606129,OMIM:606129,1,DBA2,,Diamond-Blackfan anemia 2,unknown,8p23.3-p22,The disease phenotype itself was mapped,Unknown,,606129,,,,,GeneID:114086
GARD:0008295,Orphanet,1460,ORPHA:1460,11,LYRM7,"[FLJ20796, MZM1L]",LYR motif containing 7,gene with protein product,5q23.3-q31.1,Disease-causing germline mutation(s) in,Assessed,"[PMID:24014394, PMID:25914718]",615831,ENSG00000186687,,Q5U5X0,Q5U5X0,HGNC:28072
