gard_id,gard_name,disease_name,found_by,all_synonyms,
GARD:0012375,Idiopathic CD4 positive T-lymphocytopenia,idiopathic cd4 positive t-lymphocytopenia,exact_match,"[IMMUNODEFICIENCY 13,IMD13,ICL,IDIOPATHIC CD4 LYMPHOPENIA,Idiopathic CD4 lymphocytopenia]",
GARD:0012388,16p11.2 duplication,16p11.2 duplication,exact_match,"[Susceptibility to Autism, 14B,AUTS14B,16p11.2 duplication syndrome,16p11.2 microduplication]",
GARD:0012390,Schnitzler syndrome,schnitzler syndrome,exact_match,"[Chronic urticaria with gammapathy,Chronic urticaria with macroglobulinemia,Chronic urticaria with gammopathy]",
GARD:0012403,SLC35A2-CDG,slc35a2-cdg,exact_match,"[CDG syndrome type IIm,CDG-IIm,CDG2M,Congenital disorder of glycosylation type 2m,Congenital disorder of glycosylation type IIm,Congenital disorder of glycosylation, type IIm,EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 22; EIEE22]",
GARD:0012431,Charcot-Marie-Tooth disease type 2,charcot-marie-tooth disease type 2,exact_match,"[Autosomal dominant Charcot-Marie-Tooth disease type 2,Hereditary motor and sensory neuropathy type 2,CMT2,Charcot-Marie-Tooth type 2,Autosomal dominant axonal Charcot-Marie-Tooth disease]",
GARD:0012433,Charcot-Marie-Tooth disease type 1,charcot-marie-tooth disease type 1,exact_match,"[Autosomal dominant demyelinating Charcot-Marie-Tooth disease,CMT1,Hereditary motor and sensory neuropathy type 1,Charcot-Marie-Tooth type 1,Charcot-Marie-Tooth neuropathy type 1,HMSN1,Hereditary motor and sensory neuropathy 1]",
GARD:0012510,Gangliosidosis,gangliosidosis,exact_match,null,
GARD:0012533,Limb-girdle muscular dystrophy type 2I,limb-girdle muscular dystrophy type 2i,exact_match,"[Autosomal recessive limb-girdle muscular dystrophy type 2I,LGMD2I,Limb-girdle muscular dystrophy due to FKRP deficiency,Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 5,FKRP-related  limb-girdle muscular dystrophy R9,FKRP-related LGMD R9,LGMD due to FKRP deficiency,LGMD type 2I]",
GARD:0012535,Limb-girdle muscular dystrophy type 2K,limb-girdle muscular dystrophy type 2k,exact_match,"[Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 1,Autosomal recessive limb-girdle muscular dystrophy type 2K,LGMD2K,Limb-girdle muscular dystrophy - intellectual disability,Limb-girdle muscular dystrophy-intellectual disability syndrome,POMT1-related  limb-girdle muscular dystrophy R11,LGMD type 2K,POMT1-related LGMD R11]",
GARD:0012538,Limb-girdle muscular dystrophy type 2M,limb-girdle muscular dystrophy type 2m,exact_match,"[Autosomal recessive limb-girdle muscular dystrophy type 2M,LGMD2M,Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 4,Fukutin-related  limb-girdle muscular dystrophy R13,Autosomal recessive LGMD type 2M,Fukutin-related LGMD R13,LGMD type 2M]",
GARD:0012539,Limb-girdle muscular dystrophy type 2N,limb-girdle muscular dystrophy type 2n,exact_match,"[Autosomal recessive limb-girdle muscular dystrophy type 2N,LGMD2N,Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 2,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY, LIMB-GIRDLE, POMT2-RELATED,POMT2-related  limb-girdle muscular dystrophy R14,LGMD type 2N,POMT2-related LGMD R14]",
GARD:0012540,Limb-girdle muscular dystrophy type 2O,limb-girdle muscular dystrophy type 2o,exact_match,"[Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 3,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY, LIMB-GIRDLE, POMGNT1-RELATED,LGMD2O,Autosomal recessive limb-girdle muscular dystrophy type 2O,POMGNT1-related  limb-girdle muscular dystrophy R15,LGMD type 2O,POMGNT1-related LGMD R15]",
GARD:0012544,Limb-girdle muscular dystrophy type 2T,limb-girdle muscular dystrophy type 2t,exact_match,"[Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 14,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY, LIMB-GIRDLE, GMPPB-RELATED,Autosomal recessive limb-girdle muscular dystrophy type 2T,LGMD2T,GMPPB-related  limb-girdle muscular dystrophy R19,GMPPB-related LGMD R19,LGMD type 2T]",
GARD:0012551,Congenital mirror movement disorder,congenital mirror movement disorder,exact_match,"[Congenital mirror movements,Bimanual synergia,Bimanual synkinesis,CMM,Mirror movements,Familial congenital controlateral synkinesia,Familial congenital mirror movements,Hereditary congenital controlateral synkinesia,Hereditary congenital mirror movements,Isolated congenital controlateral synkinesia,Isolated congenital mirror movements]",
GARD:0012556,Isolated growth hormone deficiency,isolated growth hormone deficiency,exact_match,"[Non-acquired isolated growth hormone deficiency,Congenital isolated growth hormone deficiency,Congenital IGHD,Congenital isolated GH deficiency]",
GARD:0012559,Hurler syndrome,hurler syndrome,exact_match,"[Mucopolysaccharidosis Ih,MPS1-H,MPS1H,Mucopolysaccharidosis type 1H,Mucopolysaccharidosis type IH,Hurler disease,MPSIH]",
GARD:0012562,Mucopolysaccharidosis type IV,mucopolysaccharidosis type iv,exact_match,"[MPS4,MPSIV,Mucopolysaccharidosis type 4,Morquio disease]",
GARD:0012568,NBIA/DYT/PARK-PLA2G6,nbia/dyt/park-pla2g6,exact_match,"[Dystonia-parkinsonism, Paisan-Ruiz type,PLA2G6-related dystonia-parkinsonism,Parkinson disease 14, autosomal recessive,DYSTONIA-PARKINSONISM, ADULT-ONSET,PARK14,Adult-onset dystonia-parkinsonism]",
GARD:0012585,Congenital muscular dystrophy due to LMNA mutation,congenital muscular dystrophy due to lmna mutation,exact_match,"[L-CMD,LMNA-related congenital muscular dystrophy,MUSCULAR DYSTROPHY, CONGENITAL, LMNA-RELATED,MDCL]",
GARD:0012590,Congenital fibrosis of extraocular muscles,congenital fibrosis of extraocular muscles,exact_match,[FEOM],
GARD:0012632,Multiple mitochondrial dysfunctions syndrome,multiple mitochondrial dysfunctions syndrome,exact_match,"[Fatal multiple mitochondrial dysfunction syndrome,Fatal multiple mitochondrial dysfunctions syndrome]",
GARD:0012635,Laurence-Moon syndrome,laurence-moon syndrome,exact_match,[LNMS],
GARD:0012656,Castleman disease,castleman disease,exact_match,"[Angiofollicular ganglionic hyperplasia,Angiofollicular lymph hyperplasia,Giant lymph node hyperplasia,Benign giant lymphoma]",
GARD:0012682,Horizontal gaze palsy with progressive scoliosis,horizontal gaze palsy with progressive scoliosis,exact_match,"[Progressive external ophthalmoplegia and scoliosis,HGPPS,Gaze palsy, horizontal, with progressive scoliosis,Gaze Palsy, Familial Horizontal, With Progressive Scoliosis]",
GARD:0012683,Distal hereditary motor neuropathy,distal hereditary motor neuropathy,exact_match,"[Distal spinal muscular atrophy,dHMN,dSMA]",
GARD:0012685,Hereditary motor and sensory neuropathy,hereditary motor and sensory neuropathy,exact_match,"[HMSN,OBSOLETE: Hereditary motor and sensory neuropathy]",
GARD:0012688,Hereditary sensory and autonomic neuropathy,hereditary sensory and autonomic neuropathy,exact_match,"[Hereditary sensory autonomic neuropathy,HSAN]",
GARD:0012703,Osteochondritis dissecans,osteochondritis dissecans,exact_match,"[K̫nig disease,K̦nig disease]",
GARD:0012704,Osteochondrosis,osteochondrosis,exact_match,null,
GARD:0012724,Periventricular heterotopia,periventricular heterotopia,exact_match,"[Periventricular nodular heterotopia,PVNH]",
GARD:0012735,Secondary adrenal insufficiency,secondary adrenal insufficiency,exact_match,null,
GARD:0012742,Juvenile polymyositis,juvenile polymyositis,exact_match,[Juvenile PM],
GARD:0012744,Chronic intestinal pseudoobstruction,chronic intestinal pseudoobstruction,exact_match,[CIPO],
GARD:0012762,Therapy related acute myeloid leukemia and myelodysplastic syndrome,therapy related acute myeloid leukemia and myelodysplastic syndrome,exact_match,null,
GARD:0012763,Myeloid sarcoma,myeloid sarcoma,exact_match,"[Chloroma,Extramedullary myeloid tumor,Granulocytic sarcoma]",
GARD:0012765,Transient myeloproliferative syndrome,transient myeloproliferative syndrome,exact_match,"[Transient abnormal myelopoiesis,TMD,Transient myeloproliferative disease]",
GARD:0012768,Reversible cerebral vasoconstriction syndrome,reversible cerebral vasoconstriction syndrome,exact_match,[RCVS],
GARD:0012784,Livedoid vasculopathy,livedoid vasculopathy,exact_match,"[Segmental hyalinizing vasculopathy,Livedo vasculitis,Livedoid vasculitis,Livedo reticularis with summer ulcerations,Livedo reticularis with winter ulcerations]",
GARD:0012799,Late-Onset Familial Alzheimer Disease,late-onset familial alzheimer disease,exact_match,null,
GARD:0012800,PTEN hamartoma tumor syndrome,pten hamartoma tumor syndrome,exact_match,[PHTS],
GARD:0012813,Pustular psoriasis,pustular psoriasis,exact_match,null,
GARD:0012819,Generalized pustular psoriasis,generalized pustular psoriasis,exact_match,"[Psoriasis 14, pustular,GPP]",
GARD:0012820,Pustulosis palmaris et plantaris,pustulosis palmaris et plantaris,exact_match,"[Palmoplantar pustulosis,LPP,PPP,Localized pustular psoriasis]",
GARD:0012825,FOXG1 syndrome,foxg1 syndrome,exact_match,[FOXG1-related disorder],
GARD:0012829,Nontuberculous mycobacterial lung disease,nontuberculous mycobacterial lung disease,exact_match,"[Non-tuberculous mycobacterial lung disease,Pulmonary non-tuberculous mycobacterial infection]",
GARD:0012835,Acute interstitial pneumonia,acute interstitial pneumonia,exact_match,"[Acute interstitial pneumonitis,Hamman-Rich syndrome]",
GARD:0012843,Disseminated peritoneal leiomyomatosis,disseminated peritoneal leiomyomatosis,exact_match,"[Diffuse peritoneal leiomyomatosis,Leiomyomatosis peritonealis disseminate,DPL,LPD]",
GARD:0012860,Ataxia with Oculomotor Apraxia Type 2,ataxia with oculomotor apraxia type 2,exact_match,"[SCAN2,Autosomal recessive spinocerebellar ataxia-1,Ataxia-oculomotor apraxia type 2,AOA2,SCAN 2,SCAR1,Spinocerebellar ataxia with axonal neuropathy type 2]",
GARD:0012867,ACTH-secreting pituitary adenoma,acth-secreting pituitary adenoma,exact_match,"[Corticotroph pituitary adenoma,Pituitary corticotroph micro-adenoma,Pituitary dependent Cushing syndrome,Pituitary-dependent Cushing syndrome,Cushing's Disease,Cushing disease]",
GARD:0012889,Childhood apraxia of speech,childhood apraxia of speech,exact_match,"[Developmental apraxia of speech,Developmental verbal apraxia,Developmental verbal dyspraxia,DAS,Articulatory apraxia,Speech and language disorder with orofacial dyspraxia,Speech-language disorder type 1,Speech-language disorder-1,CAS]",
GARD:0012894,Zika virus infection,zika virus infection,exact_match,"[Zika fever,Zika virus disease]",
GARD:0012900,Early infantile epileptic encephalopathy 4,early infantile epileptic encephalopathy 4,exact_match,"[EIEE4,STXBP1-related early-onset encephalopathy,STXBP1 disorders]",
GARD:0012901,Early infantile epileptic encephalopathy 25,early infantile epileptic encephalopathy 25,exact_match,"[SLC13A5 deficiency,EIEE25]",
GARD:0012908,Duarte Galactosemia,duarte galactosemia,exact_match,null,
GARD:0012911,Scleritis,scleritis,exact_match,null,
GARD:0012919,Malignant migrating partial seizures of infancy,malignant migrating partial seizures of infancy,exact_match,"[MMPSI,Early infantile epileptic encephalopathy 14,EIEE14,Malignant migrating partial epilepsy of infancy,Migrating partial seizures in infancy,Migrating partial epilepsy of infancy,Migrating partial seizures of infancy,MMPEI,MPEI,MPSI,Epilepsy of infancy with migrating focal seizures,Malignant migrating focal seizures of infancy]",
GARD:0012925,Familial multiple lipomatosis,familial multiple lipomatosis,exact_match,[Multiple lipomatosis],
GARD:0012927,Sudden sensorineural hearing loss,sudden sensorineural hearing loss,exact_match,"[Acute sensorineural hearing loss by acute acoustic trauma or sudden deafness or surgery induced acoustic trauma,Sudden deafness]",
GARD:0012931,ADNP syndrome,adnp syndrome,exact_match,"[Helsmoortel-van der Aa Syndrome,ADNP-related syndromic intellectual disability-autism spectrum disorder,HVDAS]",
GARD:0012939,Juvenile spondyloarthropathy,juvenile spondyloarthropathy,exact_match,null,
GARD:0012943,X-linked hypophosphatemia,x-linked hypophosphatemia,exact_match,"[X-linked hypophosphatemic rickets,XLH,Hypophosphatemic rickets, X-linked dominant,Hypophophatemia, X-linked,Vitamin D-Resistant Rickets, X-linked,Hypophophatemic vitamin D-resistant rickets,HPDR]",
GARD:0012959,Primary orthostatic hypotension,primary orthostatic hypotension,exact_match,[Neurogenic Orthostatic Hypotension],
GARD:0012964,DCMA syndrome,dcma syndrome,exact_match,"[Dilated cardiomyopathy with ataxia,3-methylglutaconic aciduria, type V,3-methylglutaconic aciduria type 5,MGA5]",
GARD:0012967,Reticulohistiocytoma,reticulohistiocytoma,exact_match,"[Solitary reticulohistiocytosis,Solitary histiocytoma]",
GARD:0012977,Mendelian susceptibility to mycobacterial diseases,mendelian susceptibility to mycobacterial diseases,exact_match,"[Idiopathic infection caused by BCG or atypical mycobacteria,Mendelian susceptibility to atypical mycobacteria,Mendelian susceptibility to mycobacterial diseases,Mendelian susceptibility to mycobacterial infections,MSMD]",
GARD:0012980,Monoclonal mast cell activation syndrome,monoclonal mast cell activation syndrome,exact_match,"[MMAS,Monoclonal MCAD]",
GARD:0012981,Mast cell activation syndrome,mast cell activation syndrome,exact_match,[MCAS],
GARD:0012994,Craniofacial microsomia,craniofacial microsomia,exact_match,null,
GARD:0013004,Hepatic veno-occlusive disease,hepatic veno-occlusive disease,exact_match,"[Hepatic veno-occlusive disease,Sinusoidal obstruction syndrome]",
GARD:0013007,"Methemoglobinemia, beta-globin type","methemoglobinemia, beta-globin type",exact_match,"[Hemoglobin M disease,Blue baby syndrome,Autosomal dominant methemoglobinemia,Hereditary methemoglobinemia due to hemoglobin mutation,M hemoglobinopathy]",
GARD:0013011,ANCA-associated vasculitis,anca-associated vasculitis,exact_match,"[Anti-neutrophil cytoplasmic antibody-associated vasculitis,Antineutrophil cytoplasmic antibody-associated vasculitis,AAV]",
GARD:0013020,Microcystic lymphatic malformation,microcystic lymphatic malformation,exact_match,"[Capillary lymphangioma,Capillary lymphatic malformation,Cutaneous lymphangioma circumscriptum,Microcystic infiltrating lymphatic malformation,Microcystic lymphangioma,Superficial lymphatic malformation,Superficial lymphangioma]",
GARD:0013022,Germ cells tumors,germ cells tumors,exact_match,null,
GARD:0013028,Dissociative seizures,dissociative seizures,exact_match,"[Psychogenic nonepileptic seizures,Psychogenic seizures,Pseudoseizures,Functional seizures,Non-epileptic attack disorder (NEAD),PNES]",
GARD:0013029,Episodic angioedema with eosinophilia,episodic angioedema with eosinophilia,exact_match,[Gleich syndrome],
GARD:0013034,Pancreatic neuroendocrine tumor,pancreatic neuroendocrine tumor,exact_match,"[Pancreatic endocrine tumor,Islet cell tumor,Pancreatic neuroendocrine neoplasm,Neuroendocrine tumor of pancreas,Pancreatic NET,PNET,Well-differentiated NEN of pancreas,Well-differentiated neuroendocrine neoplasm of pancreas,Well-differentiated pancreatic NEN,Well-differentiated pancreatic neuroendocrine neoplasm]",
GARD:0013040,Necrobiosis lipoidica,necrobiosis lipoidica,exact_match,"[Necrobiosis lipoidica diabeticorum (formerly),Oppenheim-Urbach disease]",
GARD:0013046,Giant cell tumor of bone,giant cell tumor of bone,exact_match,"[GCT of bone,Osteoclastoma]",
GARD:0013047,Testicular germ cell tumor,testicular germ cell tumor,exact_match,"[Germ cell tumor of testis,Testicular germ cell tumor]",
GARD:0013058,Autosomal dominant multiple pterygium syndrome,autosomal dominant multiple pterygium syndrome,exact_match,[Distal arthrogryposis type 8],
GARD:0013075,Diffuse intrinsic pontine glioma,diffuse intrinsic pontine glioma,exact_match,"[Infiltrative brainstem glioma,DIPG]",
GARD:0013085,SCN8A encephalopathy,scn8a encephalopathy,exact_match,"[Early infantile epileptic encephalopathy-13,Epileptic Encephalopathy, early infantile, 13,EIEE13,SCN8A epilepsy]",
GARD:0013087,Pediatric acute-onset neuropsychiatric syndrome,pediatric acute-onset neuropsychiatric syndrome,exact_match,[PANS],
GARD:0013090,Small Intestinal Adenocarcinoma,small intestinal adenocarcinoma,exact_match,"[Adenocarcinoma of Small Bowel,Small bowel adenocarcinoma,Adenocarcinoma of small instestine,Adenocarcinoma of the small bowel,Adenocarcinoma of the small instestine]",
GARD:0013103,Adult T-cell leukemia/lymphoma,adult t-cell leukemia/lymphoma,exact_match,"[ATLL,Adult T-cell leukaemia,Adult T-cell leukaemia/lymphoma (HTLV-1 positive),Adult T-cell lymphoma]",
GARD:0013105,Dent disease,dent disease,exact_match,"[Dent's disease,Dents disease,Dent syndrome,Low-molecular-weight proteinuria with hypercalciuria and nephrocalcinosis,Renal Fanconi syndrome with nephrocalcinosis and renal stones,X-linked recessive hypercalciuric hypophosphatemic rickets,X-linked recessive nephrolithiasis]",
GARD:0013107,Adenosquamous carcinoma of the endometrium,adenosquamous carcinoma of the endometrium,exact_match,"[Endometrial Adenosquamous Cancer,Endometrial Adenosquamous Carcinoma]",
