GardID,GardIDStatus,DataSource,SourceID,ClassificationLevel,DisorderType,SourceName,SourceSynonym,SourceDescription,OmimMember,ParentOrphaCode,ParentOrphaName,ParentGardID,RdRequestID,GardLegacy_DiseaseName,GardLegacy_GARDisRare,GardLegacy_isSpanish,GardLegacy_StatusName
GARD:7846,Active,Orphanet+OMIM,OMIM:606713,Subtype of disorder,[Malformation syndrome subtype],Van der woude syndrome 2,,"Van der Woude syndrome (VWS) is a dominantly inherited developmental disorder characterized by pits and/or sinuses of the lower lip, and cleft lip and/or cleft palate (CL/P, CP). It is the most common cleft syndrome.\n\nFor a discussion of genetic heterogeneity of van der Woude syndrome, see VWS1 ({119300}).",[606713],[888],[Van der Woude syndrome],[8414],,Van der Woude syndrome 2,TRUE,FALSE,Active
GARD:7848,Active,Orphanet,ORPHA:79473,Disorder,[Disease],Porphyria variegata,"[Protoporphyrinogen oxidase deficiency, Variegate porphyria]",Variegate porphyria is a form of acute hepatic porphyria (see this term) characterized by the occurrence of neuro-visceral attacks with or without the presence of cutaneous lesions.,[176200],,,,,Variegate porphyria,TRUE,FALSE,Active
GARD:785,Legacy,GARD,,,,,,,,,,,,Arthrogryposis multiplex congenita CNS calcification,TRUE,FALSE,Active
GARD:7851,Active,Orphanet,ORPHA:889,Disorder,[Disease],Cutaneous small vessel vasculitis,[Cutaneous hypersensitivity vasculitis],A small vessel vasculitis characterized by neutrophilic inflammation predominantly limited to the superficial cutaneous postcapillary venules and without systemic vasculitis or glomerulonephritis. Typical presentation is of unifocal or multifocal palpable purpura on the lower extremities.,,,,,,Hypersensitivity vasculitis,TRUE,FALSE,Active
GARD:7853,Legacy,GARD,,,,,,,,,,,,Ventricular septal defects,TRUE,FALSE,Active
GARD:7854,Active,Orphanet,ORPHA:70476,Disorder,[Disease],Vernal keratoconjunctivitis,[Spring catarrh],"A rare disorder of the anterior segment of the eye, characterized by a severe recurrent allergic reaction affecting the cornea and the conjunctiva. It presents with red eyes, ocular itching, photophobia, foreign body sensation, mucous discharge, blepharospasm, and blurring of vision. The symptoms are typically bilateral but may be asymmetric. Characteristic signs include conjunctival injection, giant papillae mostly on the upper tarsal conjunctiva (cobblestone appearance), limbal gelatinous infiltrates (Horner-Trantas dots), and variable corneal signs. The condition is more prevalent in hot climates and most commonly affects young boys.",,,,,,Vernal keratoconjunctivitis,TRUE,FALSE,Active
GARD:7855,Active,Orphanet,ORPHA:892,Disorder,[Disease],Von Hippel-Lindau disease,"[Familial cerebelloretinal angiomatosis, Lindau disease, VHL, Von Hippel-Lindau syndrome]","Von Hippel-Lindau disease (VHL) is a familial cancer predisposition syndrome associated with a variety of malignant and benign neoplasms, most frequently retinal, cerebellar, and spinal hemangioblastoma, renal cell carcinoma (RCC), and pheochromocytoma.",[193300],,,,,Von Hippel-Lindau disease,TRUE,FALSE,Active
GARD:7857,Active,Orphanet,ORPHA:158048,Disorder,[Particular clinical situation in a disease or syndrome],Hemophagocytic syndrome associated with an infection,"[IAHS, VAHS, Virus-associated hemophagocytic syndrome]",,,,,,,Virus associated hemophagocytic syndrome,TRUE,FALSE,Active
GARD:786,Active,Orphanet,ORPHA:97120,Group of disorders,[Clinical group],Distal arthrogryposis,,"A group of rare arthrogryposis syndromes characterized by congenital contractures of two or more areas of the body, primarily involving the hands and feet, while the proximal joints are largely spared, in the absence of primary neurologic and/or muscle disease affecting limb function. Diagnostic features include camptodactyly or pseudocamptodactyly, hypoplastic or absent flexion creases, overriding fingers, ulnar deviation at the wrist, talipes equinovarus, calcaneovalgus deformities, vertical talus, and/or metatarsus varus.",,,,,,Distal arthrogryposis,TRUE,FALSE,Active
GARD:7860,Active,Orphanet,ORPHA:79445,Disorder,[Disease],Pseudopseudohypoparathyroidism,"[AHO-PPHP syndrome, Albright hereditary osteodystrophy-PPHP syndrome]","Pseudopseudohypoparathyroidism (pseudo-PHP) is a disease characterized by a constellation of clinical features collectively termed Albright hereditary osteodystrophy (AHO; see this term) but no evidence of resistance to parathyroid hormone (PTH), which is seen in other forms of pseudohypoparathyroidism (PHP; see this term).",[612463],,,,,Pseudopseudohypoparathyroidism,TRUE,FALSE,Active
GARD:7862,Active,Orphanet,ORPHA:3437,Disorder,[Disease],Vogt-Koyanagi-Harada disease,[Uveomenigitic syndrome],"Vogt-Koyanagi-Harada disease is a bilateral, chronic, diffuse granulomatous panuveitis typically characterized by serous retinal detachment and frequently associated with neurological (meningitis), auditory, and dermatological alterations.",,,,,,Vogt-Koyanagi-Harada disease,TRUE,FALSE,Active
GARD:7864,Active,Orphanet,ORPHA:79258,Subtype of disorder,[Clinical subtype],Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia,"[G6P deficiency type 1a, GSD due to G6P deficiency type 1a, GSD due to G6P deficiency type Ia, GSD type 1a, GSDIa, Glycogen storage disease due to G6P deficiency type Ia, Glycogen storage disease type 1a, Glycogenosis due to glucose-6-phosphatase deficiency type 1a, Glycogenosis due to glucose-6-phosphatase deficiency type Ia, Glycogenosis type Ia]","Glycogenosis due to glucose-6-phosphatase deficiency (G6P) type a, or glycogen storage disease (GSD) type 1a, is a type of glycogenosis due to G6P deficiency (see this term).",[232200],,,,,Glycogen storage disease type 1A,TRUE,FALSE,Active
GARD:7866,Active,Orphanet,ORPHA:636,Disorder,[Disease],Neurofibromatosis type 1,"[NF1, Von Recklinghausen disease]","Neurofibromatosis type 1 (NF1) is a clinically heterogeneous, neurocutaneous genetic disorder characterized by café-au-lait spots, iris Lisch nodules, axillary and inguinal freckling, and multiple neurofibromas.","[162210, 162200, 613675]",,,,,Neurofibromatosis type 1,TRUE,FALSE,Active
GARD:7867,Active,Orphanet,ORPHA:903,Disorder,[Disease],Von Willebrand disease,[Hereditary von Willebrand disease],"A rare, inherited bleeding disorder characterized by defective platelet adhesion and secondary coagulation defect that manifests as abnormal bleeding of variable severity occurring either spontaneously or in association with an invasive procedure. Three main subtypes are defined based on the type of von Willebrand factor defect: partial (type 1) or total (type 3) deficiency, and qualitative/functional anomalies (type 2).","[314560, 277480, 613554, 193400]",,,,,Von Willebrand disease,FALSE,FALSE,Active
GARD:787,Active,Orphanet,ORPHA:1146,Disorder,[Malformation syndrome],Distal arthrogryposis type 1,"[DA1, Digitotalar dysmorphism]",A form of arthrogryposis characterized by contractures of the distal regions of the hands and feet in the absence of a primary neurological and/or muscle disease affecting limb function. Facial involvement is limited to a small mouth and impaired mouth opening. No additional anomalies are reported.,"[619110, 108120, 618435, 614335, 126050]",,,,,Distal arthrogryposis type 1,TRUE,FALSE,Active
GARD:7871,Active,Orphanet,ORPHA:898,Disorder,[Disease],Wagner disease,"[Dominant hyaloideoretinal dystrophy of Wagner, VCAN-related vitreoretinopathy, Vitreoretinal degeneration, Wagner type, Wagner syndrome]","Wagner disease is a rare hereditary vitreoretinopathy characterized by an anomaleous vitreous associated with myopia, cataract, chorioretinal atrophy, and peripheral tractional or rhegmatogenous retinal detachment.",[143200],,,,,Wagner syndrome,TRUE,FALSE,Active
GARD:7872,Active,Orphanet,ORPHA:33226,Disorder,[Disease],Waldenström macroglobulinemia,,"Waldenström macroglobulinemia (WM) is an indolent B-cell lymphoproliferative disorder characterized by the accumulation of monoclonal cells in the bone marrow and peripheral lymphoid tissues, and associated with the production of serum immunoglobulin M (IgM) monoclonal protein.","[153600, 610430]",,,,,Waldenstrom macroglobulinemia,TRUE,FALSE,Active
GARD:7873,Active,Orphanet,ORPHA:90362,Disorder,[Disease],Primary intestinal lymphangiectasia,[Waldmann disease],"A rare intestinal disease characterized by dilated intestinal lacteals which cause lymph leakage into the small bowel lumen. Clinical manifestations include edema related to hypoalbuminemia (protein-losing gastro-enteropathy), asthenia, moderate diarrhea, lymphedema, serous effusion and failure to thrive in children.",[152800],,,,,Primary intestinal lymphangiectasia,TRUE,FALSE,Active
GARD:7875,Legacy,GARD,,,,,,,,,,,,Wallerian degeneration,TRUE,FALSE,Active
GARD:7876,Active,Orphanet,ORPHA:90033,Disorder,[Disease],"Autoimmune hemolytic anemia, warm type","[Warm AIHA, wAHA, wAIHA]",Warm autoimmune hemolytic anemia is the most common form of autoimmune hemolytic anemia (see this term) defined by the presence of warm autoantibodies against red blood cells (autoantibodies that are active at temperatures between 37-40°C).,,,,,,Warm antibody hemolytic anemia,TRUE,FALSE,Active
GARD:7877,Legacy,GARD,,,,,,,,,,,,Watermelon stomach,TRUE,FALSE,Active
GARD:7878,Active,Orphanet,ORPHA:3447,Disorder,[Malformation syndrome],Weaver syndrome,[Camptodactyly-overgrowth-unusual facies syndrome],"Weaver syndrome (WVS) is a rare, multisystem disorder characterized by tall stature, a typical facial appearance (hypertelorism, retrognathia) and variable intellectual disability. Additional features may include camptodactyly, soft doughy skin, umbilical hernia, and a low hoarse cry.","[617561, 277590, 618786]",,,,,Weaver syndrome,TRUE,FALSE,Active
GARD:7879,Active,Orphanet,ORPHA:33577,Disorder,[Disease],Nodular non-suppurative panniculitis,"[Idiopathic lobular panniculitis, Idiopathic nodular panniculitis, Pfeiffer-Weber-Christian syndrome, Relapsing febrile nodular nonsuppurative panniculitis, Relapsing febrile nodular panniculitis, WCD, Weber-Christian disease, Weber-Christian panniculitis]",A rare skin disorder characterized by recurring inflammation in the subcutaneous layer of fat.,,,,,,Nodular nonsuppurative panniculitis,TRUE,FALSE,Active
GARD:788,Legacy,GARD,,,,,,,,,,,,Distal arthrogryposis type 2,TRUE,FALSE,Retired
GARD:7880,Active,Orphanet,ORPHA:900,Disorder,[Disease],Granulomatosis with polyangiitis,[GPA],"A rare anti-neutrophil cytoplasmic antibodies (ANCA)-associated vasculitis characterized by necrotizing inflammation of small and medium vessels (capillaries, venules and arterioles), resulting in tissue ischemia.",[608710],,,,,Granulomatosis with polyangiitis,TRUE,FALSE,Active
GARD:7881,Active,Orphanet,ORPHA:509,Disorder,[Disease],Leptospirosis,,Leptospirosis is an anthropozoonosis caused by spiral-shaped bacteria belonging to the genus Leptospira. Leptospirosis is a widespread zoonosis with a worldwide distribution and has emerged as a major public health problem in developing countries in South-East Asia and South America.,,,,,,Leptospirosis,TRUE,FALSE,Active
GARD:7883,Active,Orphanet,ORPHA:83330,Subtype of disorder,[Clinical subtype],Proximal spinal muscular atrophy type 1,"[Infantile spinal muscular atrophy, Infantile-onset spinal muscular atrophy, SMA type 1, SMA type I, SMA-I, SMA1, Werdnig-Hoffmann disease]","A rare, genetic proximal spinal muscular atrophy characterized by degeneration of alpha motor neurons in the anterior horns of the spinal cord and lower brain stem manifesting with onset of severe and progressive muscle weakness in the first 6 months of life and presenting with severe, generalized hypotonia and weakness,. Dysphagia and respiratory impairment may also be present at presentation or appear at a later stage. Classically, before the advent of recent therapies, type 1 patients never achieved sitting without support.",[253300],,,,,Spinal muscular atrophy 1,TRUE,FALSE,Active
GARD:7885,Active,Orphanet,ORPHA:902,Disorder,[Disease],Werner syndrome,"[Adult progeria, WS]","Werner syndrome (WS) is a rare inherited syndrome characterized by premature aging with onset in the third decade of life and with cardinal clinical features including bilateral cataracts, short stature, graying and thinning of scalp hair, characteristic skin disorders and premature onset of additional age-related disorders.",[277700],,,,,Werner syndrome,TRUE,FALSE,Active
GARD:7887,Active,Orphanet,ORPHA:3451,Disorder,[Clinical syndrome],Infantile spasms syndrome,[West syndrome],"A rare epilepsy syndrome characterized by onset of epileptic spasms in infants between 2 and 12 months of age, and rarely up to 24 months. Infants may have no antecedent history, or a history reflecting the underlying cause. The classical triad of epileptic spasms, hypsarrhythmia and developmental stagnation or regression is historically referred to as West syndrome.","[616341, 613477, 618298, 615006, 308350, 617929, 617065, 613722, 616139, 300672]",,,,,West syndrome,TRUE,FALSE,Active
GARD:7888,Active,Orphanet,ORPHA:83593,Disorder,[Disease],Western equine encephalitis,[Western equine encephalomyelitis],"An acute arboviral infection caused by an <i>alphavirus</i> of the <i>Togaviridae</i> family transmitted by an infected mosquito, that more frequently affects children and that is characterized by the presence of mild flulike symptoms (fever, chills, headache, nausea, vomiting, and anorexia) but that can progress to weakness, altered mental status, photophobia, mental confusion, seizures, somnolence, coma and/or even death. The disease can leave neurological sequelae, mainly in infants and children, such as seizures, spasticity or behavioral disorders.",,,,,,Western equine encephalitis,TRUE,FALSE,Active
GARD:7889,Active,Orphanet,ORPHA:3452,Disorder,[Disease],Whipple disease,[Intestinal lipodystrophy],A rare chronic infectious disorder in which almost all organ systems can be invaded by the rod-shaped bacterium Tropheryma whipplei (<i>TW</i>).,,,,,,Whipple disease,TRUE,FALSE,Active
GARD:7890,Active,Orphanet,ORPHA:3454,Disorder,[Malformation syndrome],Intellectual disability-developmental delay-contractures syndrome,"[Foot contractures-muscle atrophy-oculomotor apraxia syndrome, Wieacker-Wolff syndrome]","Intellectual disability-developmental delay-contractures syndrome, formerly known as Wieacker-Wolff syndrome, is a severe X-linked recessive neurodevelopmental disorder characterized by severe contractures (arthrogryposis; see this term) and intellectual disability.",[314580],,,,,Intellectual disability-developmental delay-contractures syndrome,TRUE,FALSE,Active
GARD:7891,Active,Orphanet,ORPHA:904,Disorder,[Malformation syndrome],Williams syndrome,"[Deletion 7q11.23, Monosomy 7q11.23, Williams-Beuren syndrome]","A rare genetic multisystemic neurodevelopmental disorder characterized by a distinct facial appearance, cardiac anomalies (most frequently supravalvular aortic stenosis), cognitive and developmental abnormalities, and connective tissue abnormalities (e.g., joint laxity). Facial dysmorphism is characterized by a broad forehead, bitemporal narrowing, periorbital fullness, stellate and/or lacy iris pattern, short upturned nose with bulbous tip, long philtrum, wide mouth, full lips and mild micrognathia.",[194050],,,,,Williams syndrome,TRUE,FALSE,Active
GARD:7892,Active,Orphanet,ORPHA:654,Disorder,[Disease],Nephroblastoma,"[Renal embryonic tumor, Wilms tumor]","A rare malignant renal tumor, typically affecting the pediatric population, characterized by an abnormal proliferation of cells that resemble the kidney cells of an embryo (metanephroma), leading to the term embryonal tumor.","[194070, 601583, 194071, 616806, 194090, 601363]",,,,,Wilms' tumor,TRUE,FALSE,Active
