GardID,XrefSource,SourceID,MapRelationship
GARD:0019886,ICD-10,N80.9,BTNT
GARD:0019886,Orphanet,137820,Exact
GARD:0019886,SNOMED-CT,237117005,NA
GARD:0019886,UMLS,C0014175,Exact
GARD:0019887,ICD-10,G12.2,NTBT
GARD:0019887,ICD-11,8B60.7,Exact
GARD:0019887,Orphanet,137867,Exact
GARD:0019887,SNOMED-CT,230255008,NA
GARD:0019887,UMLS,C0393551,Exact
GARD:0019888,Orphanet,137905,Exact
GARD:0019889,ICD-10,Q30.0,NTBT
GARD:0019889,Orphanet,137917,Exact
GARD:0019890,ICD-10,Q30.0,NTBT
GARD:0019890,Orphanet,137920,Exact
GARD:0019891,ICD-10,D18.1,NTBT
GARD:0019891,Orphanet,137926,Exact
GARD:0019891,SNOMED-CT,763617006,NA
GARD:0019892,ICD-10,G93.8,NTBT
GARD:0019892,Orphanet,137929,Exact
GARD:0019892,SNOMED-CT,770664009,NA
GARD:0019893,ICD-10,D18.0,NTBT
GARD:0019893,Orphanet,137935,Exact
GARD:0019893,SNOMED-CT,703199001,NA
GARD:0019894,Orphanet,138041,Exact
GARD:0019895,Orphanet,138044,Exact
GARD:0019895,UMLS,C0031900,Exact
GARD:0019896,Orphanet,138047,Exact
GARD:0019897,Orphanet,138050,Exact
GARD:0019898,Orphanet,138055,Exact
GARD:0019899,Orphanet,138059,Exact
GARD:0019900,Orphanet,139009,Exact
GARD:0019901,Orphanet,139012,Exact
GARD:0019901,UMLS,C0005941,Exact
GARD:0019902,Orphanet,139021,Exact
GARD:0019903,Orphanet,139024,Exact
GARD:0019904,Orphanet,139027,Exact
GARD:0019905,Orphanet,139030,Exact
GARD:0019906,Orphanet,139033,Exact
GARD:0019907,Orphanet,139036,Exact
GARD:0019908,Orphanet,139039,Exact
GARD:0019909,Orphanet,139042,Exact
GARD:0019910,ICD-10,Q75.0,NTBT
GARD:0019910,Orphanet,139390,Exact
GARD:0019910,UMLS,C0010278,Exact
GARD:0019911,Orphanet,139393,Exact
GARD:0019912,Orphanet,139414,Exact
GARD:0019912,SNOMED-CT,770940006,NA
GARD:0019913,ICD-10,G37.3,NTBT
GARD:0019913,Orphanet,139417,Exact
GARD:0019913,SNOMED-CT,47000000,NA
GARD:0019913,UMLS,C0270627,Exact
GARD:0019914,ICD-10,G37.3,NTBT
GARD:0019914,Orphanet,139423,Exact
GARD:0019914,SNOMED-CT,425756000,NA
GARD:0019915,ICD-10,G40.4,NTBT
GARD:0019915,Orphanet,139426,Exact
GARD:0019915,SNOMED-CT,766815007,NA
GARD:0019916,ICD-10,G40.3,NTBT
GARD:0019916,Orphanet,139431,Exact
GARD:0019916,SNOMED-CT,716278005,NA
GARD:0019917,ICD-10,E75.2,NTBT
GARD:0019917,Orphanet,139444,Exact
GARD:0019917,SNOMED-CT,719403003,NA
GARD:0019918,ICD-10,E75.2,NTBT
GARD:0019918,Orphanet,139447,Exact
GARD:0019918,SNOMED-CT,719267003,NA
GARD:0019919,ICD-10,G60.8,NTBT
GARD:0019919,ICD-11,LD2H.1,Exact
GARD:0019919,Orphanet,139512,Exact
GARD:0019919,SNOMED-CT,723497003,NA
GARD:0019920,ICD-10,G60.8,NTBT
GARD:0019920,Orphanet,139573,Exact
GARD:0019920,SNOMED-CT,717826009,NA
GARD:0019921,Orphanet,140162,Exact
GARD:0019922,ICD-10,E20.8,NTBT
GARD:0019922,Orphanet,140286,Exact
GARD:0019922,SNOMED-CT,717895004,NA
GARD:0019923,ICD-10,G60.0,NTBT
GARD:0019923,Orphanet,140453,Exact
GARD:0019924,ICD-10,G60.0,NTBT
GARD:0019924,Orphanet,140456,Exact
GARD:0019925,ICD-10,G60.0,NTBT
GARD:0019925,Orphanet,140459,Exact
GARD:0019926,ICD-10,G12.1,NTBT
GARD:0019926,Orphanet,140465,Exact
GARD:0019927,ICD-10,G12.2,NTBT
GARD:0019927,Orphanet,140468,Exact
GARD:0019928,ICD-10,G60.8,NTBT
GARD:0019928,Orphanet,140474,Exact
GARD:0019929,ICD-10,G60.8,NTBT
GARD:0019929,Orphanet,140477,Exact
GARD:0019930,Orphanet,140653,Exact
GARD:0019931,Orphanet,140874,Exact
GARD:0019932,ICD-10,L90.8,NTBT
GARD:0019932,Orphanet,140933,Exact
GARD:0019932,SNOMED-CT,403395007,NA
GARD:0019932,UMLS,C1274753,Exact
GARD:0019933,ICD-10,N48.3,NTBT
GARD:0019933,Orphanet,140949,Exact
GARD:0019934,ICD-10,Q18.0,NTBT
GARD:0019934,Orphanet,141013,Exact
GARD:0019935,ICD-10,Q18.0,NTBT
GARD:0019935,Orphanet,141030,Exact
GARD:0019936,ICD-10,Q18.0,NTBT
GARD:0019936,Orphanet,141037,Exact
GARD:0019937,ICD-10,Q18.8,NTBT
GARD:0019937,Orphanet,141046,Exact
GARD:0019937,SNOMED-CT,763129001,NA
GARD:0019938,ICD-10,Q18.8,NTBT
GARD:0019938,Orphanet,141051,Exact
GARD:0019938,SNOMED-CT,763220008,NA
GARD:0019939,ICD-10,Q38.0,NTBT
GARD:0019939,Orphanet,141061,Exact
GARD:0019940,ICD-10,Q38.0,NTBT
GARD:0019940,Orphanet,141064,Exact
GARD:0019940,SNOMED-CT,403438007,NA
GARD:0019941,ICD-10,Q18.8,NTBT
GARD:0019941,Orphanet,141067,Exact
GARD:0019941,SNOMED-CT,827174006,NA
GARD:0019942,ICD-10,Q38.3,NTBT
GARD:0019942,Orphanet,141071,Exact
GARD:0019942,SNOMED-CT,726703000,NA
GARD:0019943,ICD-10,D37.0,NTBT
GARD:0019943,Orphanet,141077,Exact
GARD:0019943,SNOMED-CT,31248004,NA
GARD:0019943,UMLS,C0266725,Exact
GARD:0019944,ICD-10,H04.6,NTBT
GARD:0019944,Orphanet,141083,Exact
GARD:0019944,UMLS,C0155241,Exact
GARD:0019945,ICD-10,Q30.8,NTBT
GARD:0019945,Orphanet,141091,Exact
GARD:0019945,SNOMED-CT,716279002,NA
GARD:0019946,ICD-10,Q30.8,NTBT
GARD:0019946,Orphanet,141096,Exact
GARD:0019946,SNOMED-CT,719163006,NA
GARD:0019947,ICD-10,Q30.8,NTBT
GARD:0019947,Orphanet,141099,Exact
GARD:0019947,SNOMED-CT,715828006,NA
GARD:0019948,ICD-10,D10.6,NTBT
GARD:0019948,Orphanet,141107,Exact
GARD:0019949,ICD-10,Q30.8,NTBT
GARD:0019949,Orphanet,141112,Exact
GARD:0019949,SNOMED-CT,5645008,NA
GARD:0019949,UMLS,C0266490,Exact
GARD:0019950,ICD-10,D33.2,NTBT
GARD:0019950,Orphanet,141115,Exact
GARD:0019951,ICD-10,Q01.1,Exact
GARD:0019951,ICD-11,LA01,NTBT
GARD:0019951,Orphanet,141118,Exact
GARD:0019951,SNOMED-CT,65455002,NA
GARD:0019951,UMLS,C0014066,Exact
GARD:0019952,ICD-10,Q31.1,Exact
GARD:0019952,ICD-11,LA71.3,Exact
GARD:0019952,Orphanet,141121,Exact
GARD:0019952,SNOMED-CT,204552001,NA
GARD:0019952,UMLS,C0396051,Exact
GARD:0019952,UMLS,C0238441,Exact
GARD:0019953,ICD-10,Q31.8,NTBT
GARD:0019953,Orphanet,141124,Exact
GARD:0019953,SNOMED-CT,765763007,NA
GARD:0019953,UMLS,C0339880,Exact
GARD:0019954,ICD-10,Q38.3,NTBT
GARD:0019954,Orphanet,141163,Exact
GARD:0019954,SNOMED-CT,717814004,NA
GARD:0019955,ICD-10,Q27.3,NTBT
GARD:0019955,Orphanet,141168,Exact
GARD:0019955,SNOMED-CT,703336003,NA
GARD:0019956,ICD-10,Q27.3,NTBT
GARD:0019956,Orphanet,141171,Exact
GARD:0019956,SNOMED-CT,703335004,NA
GARD:0019957,ICD-10,Q27.3,NTBT
GARD:0019957,Orphanet,141174,Exact
GARD:0019957,SNOMED-CT,703334000,NA
GARD:0019958,ICD-10,D18.0,NTBT
GARD:0019958,Orphanet,141184,Exact
GARD:0019958,SNOMED-CT,703294004,NA
GARD:0019958,UMLS,C1275421,Exact
GARD:0019959,ICD-10,Q28.2,NTBT
GARD:0019959,Orphanet,141194,Exact
GARD:0019959,SNOMED-CT,703267003,NA
GARD:0019960,ICD-10,Q28.2,NTBT
GARD:0019960,Orphanet,141199,Exact
GARD:0019960,SNOMED-CT,703268008,NA
GARD:0019961,ICD-10,I89.8,NTBT
GARD:0019961,Orphanet,141209,Exact
GARD:0019961,SNOMED-CT,703298001,NA
GARD:0019962,ICD-10,Q67.4,NTBT
GARD:0019962,Orphanet,141214,Exact
GARD:0019962,SNOMED-CT,763317002,NA
GARD:0019963,ICD-10,Q18.8,NTBT
GARD:0019963,Orphanet,141219,Exact
GARD:0019963,SNOMED-CT,232384005,NA
GARD:0019964,ICD-10,Q18.8,NTBT
GARD:0019964,ICD-11,LA51,Exact
GARD:0019964,Orphanet,141229,Exact
GARD:0019964,UMLS,C0685787,Exact
GARD:0019965,ICD-10,Q18.8,NTBT
GARD:0019965,Orphanet,141234,Exact
GARD:0019965,SNOMED-CT,254005007,NA
GARD:0019966,ICD-10,Q18.8,NTBT
GARD:0019966,Orphanet,141239,Exact
GARD:0019966,SNOMED-CT,699700006,NA
GARD:0019967,ICD-10,Q18.8,NTBT
GARD:0019967,Orphanet,141253,Exact
GARD:0019968,ICD-10,Q18.8,NTBT
GARD:0019968,Orphanet,141261,Exact
GARD:0019968,SNOMED-CT,254017009,NA
GARD:0019969,ICD-10,Q18.8,NTBT
GARD:0019969,Orphanet,141265,Exact
GARD:0019969,SNOMED-CT,254018004,NA
GARD:0019970,ICD-10,Q18.8,NTBT
GARD:0019970,Orphanet,141269,Exact
GARD:0019971,ICD-10,Q18.8,NTBT
GARD:0019971,Orphanet,141288,Exact
GARD:0019971,SNOMED-CT,403557001,NA
GARD:0019971,UMLS,C1274890,Exact
GARD:0019972,Orphanet,155832,Exact
GARD:0019973,ICD-10,Q18.0,NTBT
GARD:0019973,Orphanet,155835,Exact
GARD:0019974,ICD-10,Q18.1,NTBT
GARD:0019974,Orphanet,155838,Exact
GARD:0019975,ICD-10,Q18.8,NTBT
GARD:0019975,Orphanet,155867,Exact
GARD:0019976,ICD-10,Q35.9,NTBT
GARD:0019976,Orphanet,155878,Exact
GARD:0019977,ICD-10,Q10.3,NTBT
GARD:0019977,Orphanet,155884,Exact
GARD:0019977,SNOMED-CT,763132003,NA
GARD:0019978,ICD-10,Q10.3,NTBT
GARD:0019978,Orphanet,155889,Exact
GARD:0019978,SNOMED-CT,763133008,NA
GARD:0019979,ICD-11,LD2F.16,Exact
GARD:0019979,Orphanet,155896,Exact
GARD:0019980,ICD-10,Q75.4,Exact
GARD:0019980,ICD-11,LD2F.16,NTBT
GARD:0019980,MeSH,D008342,Exact
GARD:0019980,MedDRA,10051456,Exact
GARD:0019980,Orphanet,155899,Exact
GARD:0019980,UMLS,C0242387,Exact
GARD:0019981,Orphanet,156140,Exact
GARD:0019982,Orphanet,156143,Exact
GARD:0019983,Orphanet,156146,Exact
GARD:0019984,Orphanet,156149,Exact
GARD:0019985,ICD-10,G24.1,NTBT
GARD:0019985,Orphanet,156159,Exact
GARD:0019986,Orphanet,156162,Exact
GARD:0019987,Orphanet,156165,Exact
GARD:0019988,Orphanet,156168,Exact
GARD:0019989,Orphanet,156171,Exact
GARD:0019990,Orphanet,156174,Exact
GARD:0019991,Orphanet,156177,Exact
GARD:0019992,Orphanet,156180,Exact
GARD:0019993,Orphanet,156183,Exact
GARD:0019994,Orphanet,156202,Exact
GARD:0019995,ICD-10,Q38.3,NTBT
GARD:0019995,Orphanet,156212,Exact
GARD:0019996,Orphanet,156215,Exact
GARD:0019997,ICD-10,Q87.0,NTBT
GARD:0019997,Orphanet,156224,Exact
GARD:0019998,Orphanet,156237,Exact
GARD:0019999,Orphanet,156243,Exact
GARD:0020000,ICD-10,Q30.8,BTNT
GARD:0020000,ICD-10,Q30.1,BTNT
GARD:0020000,ICD-10,Q30.3,BTNT
GARD:0020000,ICD-10,Q30.2,BTNT
GARD:0020000,ICD-10,Q30.0,BTNT
GARD:0020000,ICD-10,Q30.9,BTNT
GARD:0020000,Orphanet,156246,Exact
GARD:0020001,ICD-10,Q31.1,BTNT
GARD:0020001,ICD-10,Q31.9,BTNT
GARD:0020001,ICD-10,Q31.3,BTNT
GARD:0020001,ICD-10,Q31.8,BTNT
GARD:0020001,ICD-10,Q31.0,BTNT
GARD:0020001,ICD-10,Q31.5,BTNT
GARD:0020001,Orphanet,156249,Exact
GARD:0020002,Orphanet,156252,Exact
GARD:0020003,Orphanet,156532,Exact
GARD:0020004,Orphanet,156601,Exact
GARD:0020005,Orphanet,156604,Exact
GARD:0020006,Orphanet,156607,Exact
GARD:0020007,Orphanet,156610,Exact
GARD:0020008,Orphanet,156619,Exact
GARD:0020009,Orphanet,156622,Exact
GARD:0020010,Orphanet,156629,Exact
GARD:0020011,Orphanet,156638,Exact
GARD:0020012,Orphanet,156643,Exact
GARD:0020013,ICD-10,Q89.3,NTBT
GARD:0020013,MedDRA,10059119,Exact
GARD:0020013,Orphanet,157769,Exact
GARD:0020013,SNOMED-CT,14821001,NA
GARD:0020013,UMLS,C1167664,Exact
GARD:0020013,UMLS,C0266642,Exact
GARD:0020014,ICD-10,D48.1,NTBT
GARD:0020014,MeSH,D018323,Exact
GARD:0020014,Orphanet,157791,Exact
GARD:0020014,SNOMED-CT,403981003,NA
GARD:0020014,UMLS,C0206732,Exact
GARD:0020015,OMIM,609143,BTNT
GARD:0020015,Orphanet,157808,Exact
GARD:0020015,SNOMED-CT,782689003,NA
GARD:0020016,ICD-10,K06.8,NTBT
GARD:0020016,Orphanet,157826,Exact
GARD:0020016,SNOMED-CT,360525006,NA
GARD:0020016,UMLS,C0376319,Exact
GARD:0020017,ICD-10,G44.8,NTBT
GARD:0020017,ICD-11,8A82,Exact
GARD:0020017,MeSH,D051303,Exact
GARD:0020017,Orphanet,157843,Exact
GARD:0020017,SNOMED-CT,449814007,NA
GARD:0020017,UMLS,C1565172,Exact
GARD:0020018,ICD-10,D76.3,NTBT
GARD:0020018,Orphanet,157991,Exact
GARD:0020018,SNOMED-CT,110980006,NA
GARD:0020019,ICD-10,D76.3,NTBT
GARD:0020019,Orphanet,157997,Exact
GARD:0020019,SNOMED-CT,255192005,NA
GARD:0020019,UMLS,C0347403,Exact
GARD:0020020,ICD-10,D76.3,NTBT
GARD:0020020,ICD-11,2B31.0,Exact
GARD:0020020,MeSH,D014972,Exact
GARD:0020020,Orphanet,158000,Exact
GARD:0020020,SNOMED-CT,400031009,NA
GARD:0020020,UMLS,C0043324,Exact
GARD:0020021,ICD-10,D76.3,NTBT
GARD:0020021,Orphanet,158008,Exact
GARD:0020021,SNOMED-CT,765221009,NA
GARD:0020022,ICD-10,D76.3,NTBT
GARD:0020022,Orphanet,158019,Exact
GARD:0020022,SNOMED-CT,721313009,NA
GARD:0020023,ICD-10,D76.3,NTBT
GARD:0020023,Orphanet,158022,Exact
GARD:0020023,SNOMED-CT,765141005,NA
GARD:0020024,MedDRA,10058125,Exact
GARD:0020024,Orphanet,158032,Exact
GARD:0020024,SNOMED-CT,234437005,NA
GARD:0020024,UMLS,C3887558,Exact
GARD:0020024,UMLS,C0024291,Exact
GARD:0020025,MedDRA,10070904,Exact
GARD:0020025,Orphanet,158038,Exact
GARD:0020025,UMLS,C0272199,Exact
GARD:0020026,Orphanet,158041,Exact
GARD:0020026,UMLS,C0019068,Exact
GARD:0020027,ICD-10,D76.1,NTBT
GARD:0020027,Orphanet,158057,Exact
GARD:0020027,SNOMED-CT,782915004,NA
GARD:0020028,Orphanet,158124,Exact
GARD:0020029,Orphanet,158266,Exact
GARD:0020029,UMLS,C3711380,Exact
GARD:0020030,Orphanet,158300,Exact
GARD:0020031,ICD-10,Q81.2,NTBT
GARD:0020031,Orphanet,158673,Exact
GARD:0020031,SNOMED-CT,733638006,NA
GARD:0020032,ICD-10,Q81.2,NTBT
GARD:0020032,Orphanet,158676,Exact
GARD:0020032,SNOMED-CT,722436002,NA
GARD:0020033,ICD-10,Q82.2,NTBT
GARD:0020033,Orphanet,158766,Exact
GARD:0020034,ICD-10,Q82.2,NTBT
GARD:0020034,Orphanet,158769,Exact
GARD:0020035,ICD-10,Q82.2,NTBT
GARD:0020035,Orphanet,158772,Exact
GARD:0020036,ICD-10,C96.2,NTBT
GARD:0020036,Orphanet,158775,Exact
GARD:0020037,ICD-10,C96.2,NTBT
GARD:0020037,Orphanet,158778,Exact
GARD:0020038,ICD-10,D12.6,NTBT
GARD:0020038,Orphanet,160148,Exact
GARD:0020038,SNOMED-CT,720604008,NA
GARD:0020039,ICD-10,Q30.8,NTBT
GARD:0020039,Orphanet,162516,Exact
GARD:0020039,SNOMED-CT,702644002,NA
GARD:0020040,ICD-10,Q16.3,Exact
GARD:0020040,ICD-11,LA22.3,Exact
GARD:0020040,Orphanet,162526,Exact
GARD:0020040,SNOMED-CT,75922002,NA
GARD:0020041,ICD-10,Q04.8,NTBT
GARD:0020041,Orphanet,163209,Exact
GARD:0020042,ICD-10,L93.1,Exact
GARD:0020042,ICD-11,EB50,Exact
GARD:0020042,MedDRA,10057903,Exact
GARD:0020042,Orphanet,163525,Exact
GARD:0020042,SNOMED-CT,239891002,NA
GARD:0020042,UMLS,C0024140,Exact
GARD:0020043,ICD-10,L93.0,NTBT
GARD:0020043,ICD-10,L93.2,NTBT
GARD:0020043,ICD-11,EB51,Exact
GARD:0020043,MedDRA,10057929,Exact
GARD:0020043,Orphanet,163531,Exact
GARD:0020044,Orphanet,163582,Exact
GARD:0020044,UMLS,C0004623,Exact
GARD:0020045,Orphanet,163585,Exact
GARD:0020045,UMLS,C0042769,Exact
GARD:0020045,UMLS,C0042740,Exact
GARD:0020046,Orphanet,163588,Exact
GARD:0020046,UMLS,C0030499,Exact
GARD:0020046,UMLS,C0747256,Exact
GARD:0020047,Orphanet,163591,Exact
GARD:0020047,UMLS,C0026946,Exact
GARD:0020048,ICD-10,K76.8,NTBT
GARD:0020048,ICD-11,5C52.11,Exact
GARD:0020048,Orphanet,163631,Exact
GARD:0020049,Orphanet,163637,Exact
GARD:0020050,ICD-10,G40.4,NTBT
GARD:0020050,Orphanet,163708,Exact
GARD:0020050,SNOMED-CT,778063003,NA
GARD:0020051,ICD-10,G04.8,NTBT
GARD:0020051,Orphanet,163921,Exact
GARD:0020051,SNOMED-CT,773275000,NA
GARD:0020052,ICD-10,L40.2,NTBT
GARD:0020052,ICD-11,EA90.41,Exact
GARD:0020052,Orphanet,163931,Exact
GARD:0020052,SNOMED-CT,83839005,NA
GARD:0020053,ICD-10,H16.2,NTBT
GARD:0020053,MedDRA,10069664,Exact
GARD:0020053,Orphanet,163934,Exact
GARD:0020053,SNOMED-CT,403434009,NA
GARD:0020053,UMLS,C1274788,Exact
GARD:0020054,ICD-10,Q87.8,NTBT
GARD:0020054,Orphanet,163971,Exact
GARD:0020054,SNOMED-CT,719013004,NA
GARD:0020055,Orphanet,164001,Exact
GARD:0020056,ICD-10,Q16.4,BTNT
GARD:0020056,ICD-10,Q16.3,BTNT
GARD:0020056,MedDRA,10060957,Exact
GARD:0020056,Orphanet,164004,Exact
GARD:0020056,UMLS,C0266599,Exact
GARD:0020057,ICD-10,D46,ND (not yet decided/unable to decide)
GARD:0020057,Orphanet,164726,Exact
GARD:0020057,SNOMED-CT,766048008,NA
GARD:0020058,ICD-10,D61.1,BTNT
GARD:0020058,ICD-10,D61.2,BTNT
GARD:0020058,Orphanet,164823,Exact
GARD:0020059,Orphanet,165652,Exact
GARD:0020060,Orphanet,165655,Exact
GARD:0020061,Orphanet,165658,Exact
GARD:0020062,Orphanet,165661,Exact
GARD:0020063,Orphanet,165704,Exact
GARD:0020064,Orphanet,165707,Exact
GARD:0020065,ICD-10,B87.1,NTBT
GARD:0020065,Orphanet,165955,Exact
GARD:0020065,SNOMED-CT,240880004,NA
GARD:0020065,UMLS,C0344061,Exact
GARD:0020066,ICD-10,B87.8,NTBT
GARD:0020066,Orphanet,165958,Exact
GARD:0020066,SNOMED-CT,764811001,NA
GARD:0020067,ICD-10,E16.1,NTBT
GARD:0020067,Orphanet,165985,Exact
GARD:0020068,ICD-10,E16.1,NTBT
GARD:0020068,Orphanet,165988,Exact
GARD:0020069,Orphanet,166113,Exact
GARD:0020069,SNOMED-CT,238640007,NA
GARD:0020069,UMLS,C0346104,Exact
GARD:0020069,UMLS,C0406355,Exact
GARD:0020070,ICD-10,Q82.5,NTBT
GARD:0020070,Orphanet,166286,Exact
GARD:0020070,SNOMED-CT,239118007,NA
GARD:0020070,UMLS,C0473579,Exact
GARD:0020071,ICD-10,G40.4,NTBT
GARD:0020071,Orphanet,166295,Exact
GARD:0020072,ICD-10,G40.2,NTBT
GARD:0020072,Orphanet,166299,Exact
GARD:0020072,SNOMED-CT,770624005,NA
GARD:0020073,ICD-10,G40.1,NTBT
GARD:0020073,Orphanet,166302,Exact
GARD:0020073,SNOMED-CT,771141002,NA
GARD:0020074,ICD-10,G40.4,NTBT
GARD:0020074,Orphanet,166305,Exact
GARD:0020074,SNOMED-CT,765756007,NA
GARD:0020075,ICD-10,G40.0,NTBT
GARD:0020075,Orphanet,166308,Exact
GARD:0020075,SNOMED-CT,770622009,NA
GARD:0020076,Orphanet,166311,Exact
GARD:0020077,ICD-10,G40.5,NTBT
GARD:0020077,Orphanet,166415,Exact
GARD:0020077,SNOMED-CT,765216006,NA
GARD:0020077,UMLS,C0751791,Exact
GARD:0020078,ICD-10,G40.5,NTBT
GARD:0020078,Orphanet,166418,Exact
GARD:0020078,SNOMED-CT,230450001,NA
GARD:0020078,UMLS,C0393725,Exact
GARD:0020079,ICD-10,G40.5,NTBT
GARD:0020079,Orphanet,166421,Exact
GARD:0020079,SNOMED-CT,763827002,NA
GARD:0020080,ICD-10,G40.5,NTBT
GARD:0020080,Orphanet,166424,Exact
GARD:0020080,SNOMED-CT,763622006,NA
GARD:0020081,ICD-10,G40.5,NTBT
GARD:0020081,Orphanet,166427,Exact
GARD:0020081,SNOMED-CT,763632004,NA
GARD:0020082,ICD-10,G40.5,NTBT
GARD:0020082,Orphanet,166430,Exact
GARD:0020082,SNOMED-CT,763802009,NA
GARD:0020083,Orphanet,166463,Exact
GARD:0020084,Orphanet,166466,Exact
GARD:0020085,Orphanet,166469,Exact
GARD:0020086,Orphanet,166472,Exact
GARD:0020087,Orphanet,166475,Exact
GARD:0020088,Orphanet,166478,Exact
GARD:0020089,Orphanet,166481,Exact
GARD:0020089,UMLS,C1299598,Exact
GARD:0020090,Orphanet,166484,Exact
GARD:0020091,Orphanet,166487,Exact
GARD:0020092,Orphanet,166490,Exact
GARD:0020093,Orphanet,166775,Exact
GARD:0020094,ICD-10,K00.5,NTBT
GARD:0020094,Orphanet,167759,Exact
GARD:0020095,Orphanet,167762,Exact
GARD:0020095,UMLS,C0011436,Exact
GARD:0020096,MeSH,D009202,Exact
GARD:0020096,MedDRA,10007636,Exact
GARD:0020096,Orphanet,167848,Exact
GARD:0020096,UMLS,C0878544,Exact
GARD:0020097,Orphanet,168194,Exact
GARD:0020097,UMLS,C0018809,Exact
GARD:0020098,ICD-10,Q78.8,NTBT
GARD:0020098,Orphanet,168621,Exact
GARD:0020098,SNOMED-CT,715861004,NA
GARD:0020099,ICD-10,F84.5,BTNT
GARD:0020099,ICD-10,F84.3,BTNT
GARD:0020099,ICD-10,F84.0,BTNT
GARD:0020099,ICD-10,F84.1,BTNT
GARD:0020099,ICD-10,F84.2,BTNT
GARD:0020099,ICD-10,F84.4,BTNT
GARD:0020099,ICD-10,F84.9,BTNT
GARD:0020099,ICD-10,F84.8,BTNT
GARD:0020099,MeSH,D002659,Exact
GARD:0020099,MedDRA,10061345,Exact
GARD:0020099,Orphanet,168778,Exact
GARD:0020099,UMLS,C0524528,Exact
GARD:0020100,Orphanet,168803,Exact
GARD:0020101,ICD-10,C45.1,BTNT
GARD:0020101,ICD-10,C48.1,BTNT
GARD:0020101,ICD-10,C48.2,BTNT
GARD:0020101,Orphanet,168807,Exact
GARD:0020102,ICD-10,C45.1,Exact
GARD:0020102,ICD-11,2C51.2,Exact
GARD:0020102,MedDRA,10056558,Exact
GARD:0020102,Orphanet,168811,Exact
GARD:0020102,SNOMED-CT,109853004,NA
GARD:0020102,UMLS,C0346109,Exact
GARD:0020103,ICD-10,C48.2,NTBT
GARD:0020103,Orphanet,168829,Exact
GARD:0020103,SNOMED-CT,716649003,NA
GARD:0020104,ICD-10,D47.5,Exact
GARD:0020104,ICD-11,2A20.3,Exact
GARD:0020104,MedDRA,10065854,Exact
GARD:0020104,Orphanet,168940,Exact
GARD:0020104,SNOMED-CT,188733003,NA
GARD:0020104,UMLS,C0346421,Exact
GARD:0020105,Orphanet,168943,Exact
GARD:0020106,ICD-10,D47.1,NTBT
GARD:0020106,ICD-11,2A50,Exact
GARD:0020106,Orphanet,168947,Exact
GARD:0020106,SNOMED-CT,738527001,NA
GARD:0020107,ICD-10,D47.1,NTBT
GARD:0020107,ICD-11,2A51,Exact
GARD:0020107,Orphanet,168950,Exact
GARD:0020107,SNOMED-CT,724642009,NA
GARD:0020107,UMLS,C3472621,Exact
GARD:0020108,ICD-10,D46.3,NTBT
GARD:0020108,MedDRA,10038271,Exact
GARD:0020108,Orphanet,168960,Exact
GARD:0020108,SNOMED-CT,110000005,NA
GARD:0020108,UMLS,C0280028,Exact
GARD:0020108,UMLS,C0002894,Exact
GARD:0020109,ICD-10,C85.7,NTBT
GARD:0020109,ICD-10,C81.7,NTBT
GARD:0020109,MeSH,D058617,Exact
GARD:0020109,Orphanet,168966,Exact
GARD:0020109,SNOMED-CT,1156403002,NA
GARD:0020109,UMLS,C1266191,Exact
GARD:0020109,UMLS,C0545080,Exact
GARD:0020110,ICD-10,C43.9,ND (not yet decided/unable to decide)
GARD:0020110,Orphanet,168999,Exact
GARD:0020110,SNOMED-CT,783736003,NA
GARD:0020111,ICD-10,D80.8,NTBT
GARD:0020111,Orphanet,169110,Exact
GARD:0020111,SNOMED-CT,234539005,NA
GARD:0020111,UMLS,C0398692,Exact
GARD:0020112,ICD-10,D80.7,Exact
GARD:0020112,ICD-11,4A01.03,Exact
GARD:0020112,MedDRA,10044388,Exact
GARD:0020112,Orphanet,169139,Exact
GARD:0020112,SNOMED-CT,88714009,NA
GARD:0020112,UMLS,C0272238,Exact
GARD:0020113,ICD-10,Q75.0,NTBT
GARD:0020113,MedDRA,10072229,Exact
GARD:0020113,Orphanet,169163,Exact
GARD:0020113,UMLS,C3267076,Exact
GARD:0020114,ICD-11,4A01.31,Exact
GARD:0020114,Orphanet,169346,Exact
GARD:0020115,ICD-11,4A01.32,Exact
GARD:0020115,Orphanet,169349,Exact
GARD:0020115,SNOMED-CT,254067002,NA
GARD:0020115,UMLS,C0432218,Exact
GARD:0020116,ICD-11,4A01.21,Exact
GARD:0020116,Orphanet,169355,Exact
GARD:0020117,Orphanet,169361,Exact
GARD:0020118,ICD-10,D80.6,Exact
GARD:0020118,ICD-11,4A01.02,Exact
GARD:0020118,Orphanet,169443,Exact
GARD:0020119,ICD-10,E22.8,NTBT
GARD:0020119,Orphanet,169615,Exact
GARD:0020119,SNOMED-CT,237817008,NA
GARD:0020119,UMLS,C0342544,Exact
GARD:0020120,ICD-10,E22.8,NTBT
GARD:0020120,Orphanet,169618,Exact
GARD:0020121,ICD-10,D68.2,NTBT
GARD:0020121,Orphanet,169826,Exact
GARD:0020122,ICD-10,Q43.4,NTBT
GARD:0020122,Orphanet,171220,Exact
GARD:0020122,SNOMED-CT,725910009,NA
GARD:0020123,Orphanet,171673,Exact
GARD:0020123,SNOMED-CT,417089009,NA
GARD:0020123,UMLS,C1561989,Exact
GARD:0020124,ICD-10,H81.8,NTBT
