GardId,GardName,Synonyms
"""GARD:0022321""",middle east respiratory syndrome,['mers']
"""GARD:0022322""",complete atrioventricular septal defect without ventricular hypoplasia,"['balanced complete atrioventricular canal', 'cavc without ventricular hypoplasia', 'complete avsd without ventricular hypoplasia', 'complete atrioventricular canal defect without ventricular hypoplasia', 'complete atrioventricular septal defect with balanced ventricles']"
"""GARD:0022323""",partial atrioventricular septal defect with ventricular hypoplasia,"['pavc with ventricular hypoplasia', 'partial avsd with ventricular hypoplasia', 'partial atrioventricular canal defect with ventricular hypoplasia', 'partial atrioventricular septal defect with ventricular imbalance', 'unbalanced partial atrioventricular canal']"
"""GARD:0022324""",partial atrioventricular septal defect without ventricular hypoplasia,"['balanced partial atrioventricular canal', 'pavc without ventricular hypoplasia', 'partial avsd without ventricular hypoplasia', 'partial atrioventricular canal defect without ventricular hypoplasia', 'partial atrioventricular septal defect with balanced ventricles']"
"""GARD:0022325""",intermediate atrioventricular septal defect,"['intermediate avsd', 'intermediate atrioventricular canal defect', 'transitional atrioventricular canal defect']"
"""GARD:0022326""",satb2-associated syndrome,['sas']
"""GARD:0022327""",sporadic human prion disease,['idiopathic human prion disease']
"""GARD:0022328""",acquired human prion disease,['infectious human prion disease']
"""GARD:0022329""",iatrogenic creutzfeldt-jakob disease,"['iatrogenic mcj', 'icjd']"
"""GARD:0022330""",genetic hemolytic uremic syndrome,['genetic hus']
"""GARD:0022331""",intraductal tubulopapillary neoplasm of pancreas,['itpn']
"""GARD:0022332""",lethal brain and heart developmental defects,[]
"""GARD:0022333""",congenital infiltrating lipomatosis of the face,"['cil-f', 'facial infused lipomatosis', 'fibroadipose infiltrating lipomatosis']"
"""GARD:0022334""","serine biosynthesis pathway deficiency, infantile/juvenile form",[]
"""GARD:0022335""",neu-laxova syndrome due to phosphoserine aminotransferase deficiency,['phosphoserine aminotransferase deficiency; prenatal form']
"""GARD:0022336""",neu-laxova syndrome due to 3-phosphoglycerate dehydrogenase deficiency,['3-phosphoglycerate dehydrogenase deficiency; prenatal form']
"""GARD:0022337""",neu-laxova syndrome due to 3-phosphoserine phosphatase deficiency,['3-phosphoserine phosphatase deficiency; prenatal form']
"""GARD:0022338""",isolated splenic vein thrombosis,[]
"""GARD:0022339""",isolated mesenteric vein thrombosis,[]
"""GARD:0022340""",acute myeloid leukemia with t(9;22)(q34.1;q11.2),"['aml with bcr-abl1', 'aml with t(9;22)(q34.1;q11.2)']"
"""GARD:0022341""",b-lymphoblastic leukemia/lymphoma with recurrent genetic abnormality,[]
"""GARD:0022342""",b-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2),"['b-all with t(9;22)(q34.1;q11.2)', 'bcr-abl1-like b-all', 'philadelphia chromosome-like b-all']"
"""GARD:0022343""",b-lymphoblastic leukemia/lymphoma with t(v;11q23.3),"['b lymphoblastic leukemia/lymphoma with t(v;11q23.3); kmt2a rearranged', 'b lymphoblastic leukemia lymphoma with t(v;11q23); mll rearranged']"
"""GARD:0022344""",b-lymphoblastic leukemia/lymphoma with t(12;21)(p13.2;q22.1),"['b lymphoblastic leukemia lymphoma with t(12;21)(p13;q22); tel-aml1', 'b-lymphoblastic leukemia/lymphoma with t(12;21)(p13.2;q22.1); etv6-runx1']"
"""GARD:0022345""",b-lymphoblastic leukemia/lymphoma with hyperdiploidy,[]
"""GARD:0022346""",b-lymphoblastic leukemia/lymphoma with hypodiploidy,['hypodiploid all']
"""GARD:0022347""",b-lymphoblastic leukemia/lymphoma with t(5;14)(q31.1;q32.3),['b lymphoblastic leukemia lymphoma with t(5;14)(q31;q32); il3-igh']
"""GARD:0022348""",b-lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3),['b lymphoblastic leukemia lymphoma with t(1;19)(q23;p13.3); tcf3-pbx1']
"""GARD:0022349""",sporadic fatal insomnia,[]
"""GARD:0022350""",short stature-skeletal dysplasia-retinal degeneration-intellectual disability-sensorineural hearing loss syndrome,['liberfarb syndrome']
"""GARD:0022351""",pum1-associated developmental disability-ataxia-seizure syndrome,"['paddas syndrome', 'sca47']"
"""GARD:0022352""",spinocerebellar ataxia type 46,['sca46']
"""GARD:0022353""",spinocerebellar ataxia type 45,['sca45']
"""GARD:0022354""",mixed phenotype acute leukemia with t(9;22)(q34.1;q11.2),['mpal with t(9;22)(q34.1;q11.2); bcr-abl1']
"""GARD:0022355""",myeloid/lymphoid neoplasm associated with jak2 rearrangement,['myeloid/lymphoid neoplasms with pcm1-jak2']
"""GARD:0022356""","grin2b-related developmental delay, intellectual disability and autism spectrum disorder",[]
"""GARD:0022357""",mixed phenotype acute leukemia with t(v;11q23.3),"['mpal with t(v;11q23.3); kmt2a rearranged', 'mpal with t(v;11q23.3); mll rearranged']"
"""GARD:0022358""","linear hypopigmentation and craniofacial asymmetry with acral, ocular and brain anomalies",['rhoa-related mosaic ectodermal dysplasia']
"""GARD:0022359""",dystonia 28,"['dyt28', 'kmt2b-related dystonia']"
"""GARD:0022360""",inherited gynecological cancer-predisposing syndrome,[]
"""GARD:0022361""",congenital-onset steinert myotonic dystrophy,"['congenital-onset steinert disease', 'congenital-onset myotonic dystrophy type 1']"
"""GARD:0022362""",childhood-onset steinert myotonic dystrophy,"['childhood-onset steinert disease', 'childhood-onset myotonic dystrophy type 1']"
"""GARD:0022363""",juvenile-onset steinert myotonic dystrophy,"['juvenile-onset steinert disease', 'juvenile-onset myotonic dystrophy type 1']"
"""GARD:0022364""",adult-onset steinert myotonic dystrophy,"['adult-onset steinert disease', 'adult-onset myotonic dystrophy type 1']"
"""GARD:0022365""",late-onset steinert myotonic dystrophy,"['late-onset steinert disease', 'late-onset myotonic dystrophy type 1']"
"""GARD:0022366""",choanal atresia-athelia-hypothyroidism-delayed puberty-short stature syndrome,['kmt2d-related choanal atresia-athelia-hypothyroidism-delayed puberty-short stature syndrome']
"""GARD:0022367""",phip-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome,['chung-jansen syndrome']
"""GARD:0022368""",isolated melanotic schwannoma,['isolated melanocytic schwannoma']
"""GARD:0022369""",gnao1-related developmental delay-seizures-movement disorder spectrum,['gnao1-related spectrum']
"""GARD:0022370""",traf7-associated heart defect-digital anomalies-facial dysmorphism-motor and speech delay syndrome,[]
"""GARD:0022371""",menke-hennekam syndrome,[]
"""GARD:0022372""",neuromyelitis optica spectrum disorder with anti-aqp4 antibodies,"['nmosd with anti-aqp4 antibodies', 'neuromyelitis optica spectrum disorder with anti-aquaporin 4 antibodies']"
"""GARD:0022373""",neuromyelitis optica spectrum disorder with anti-mog antibodies,"['nmosd with anti-mog antibodies', 'neuromyelitis optica spectrum disorder with anti-myelin oligodendrocyte glycoprotein antibodies']"
"""GARD:0022374""",neuromyelitis optica spectrum disorder without anti-mog and without anti-aqp4 antibodies,"['nmosd without anti-mog antibodies and without anti-aqp4 antibodies', 'neuromyelitis optica spectrum disorder without anti-myelin oligodendrocyte glycoprotein and without anti-aquaporin-4 antibodies']"
"""GARD:0022375""",acute transverse myelitis with anti-mog antibodies,['acute transverse myelitis with anti-myelin oligodendrocyte glycoprotein antibodies']
"""GARD:0022376""",isolated optic neuritis without anti-mog antibodies,['isolated optic neuritis without anti-myelin oligodendrocyte glycoprotein antibodies']
"""GARD:0022377""",isolated optic neuritis with anti-mog antibodies,['isolated optic neuritis with anti-myelin oligodendrocyte glycoprotein antibodies']
"""GARD:0022378""",acute disseminated encephalomyelitis with anti-mog antibodies,"['adem with anti-mog antibodies', 'acute disseminated encephalomyelitis with anti-myelin oligodendrocyte glycoprotein antibodies']"
"""GARD:0022379""",acute disseminated encephalomyelitis without anti-mog antibodies,['acute disseminated encephalomyelitis without anti-myelin oligodendrocyte glycoprotein antibodies']
"""GARD:0022380""",timothy syndrome type 1,"['lqt8 type 1', 'ts1']"
"""GARD:0022381""",timothy syndrome type 2,"['lqt8 type 2', 'ts2']"
"""GARD:0022382""",atypical timothy syndrome,"['ats', 'atypical lqt8']"
"""GARD:0022383""",perivascular epithelioid cell neoplasm,"['pecoma', 'perivascular epithelioid tumour']"
"""GARD:0022384""",fibrous dysplasia/mccune-albright syndrome,"['fd/mas spectrum', 'fd/mas syndrome', 'fibrous dysplasia/mccune-albright spectrum']"
"""GARD:0022385""",adrenal hypoplasia congenita,"['ahc', 'congenital adrenal hypoplasia', 'primary adrenal hypoplasia']"
"""GARD:0022386""",epidermolysis bullosa simplex without extracutaneous involvement,['ebs without extracutaneous involvement']
"""GARD:0022387""",epidermolysis bullosa simplex with extracutaneous involvement,['ebs with extracutaneous involvement']
"""GARD:0022388""",localized dystrophic epidermolysis bullosa,['localized deb']
"""GARD:0022389""",antley-bixler syndrome without genital anomaly or disorder of steroidogenesis,[]
"""GARD:0022390""",syndrome of reduced sensitivity to thyroid hormone,[]
"""GARD:0022391""",igg4-related systemic disease,['igg4-rd']
"""GARD:0022392""",combined immunodeficiency due to rela haploinsufficiency,['cid due to rela haploinsufficiency']
"""GARD:0022393""",portosinusoidal vascular disease,['psvd']
"""GARD:0022394""",incomplete septal cirrhosis,['incomplete septal fibrosis']
"""GARD:0022395""",trim22-related inflammatory bowel disease,['trim22-related ibd']
"""GARD:0022396""",irf2bpl-related regressive neurodevelopmental disorder-dystonia-seizures syndrome,[]
"""GARD:0022397""",setd2-related microcephaly-severe intellectual disability-multiple congenital anomalies syndrome,[]
"""GARD:0022398""",blepharophimosis-intellectual disability syndrome/genitopatellar overlap syndrome,[]
"""GARD:0022399""",kat6b-related multiple congenital anomalies syndrome,['kat6b-related disorder']
"""GARD:0022400""",alpi-related inflammatory bowel disease,[]
"""GARD:0022401""",euthyroid dysprealbuminemic hyperthyroxinemia,['euthyroid dystransthyretinemic hyperthyroxinemia']
"""GARD:0022402""",foxg1 syndrome due to intragenic alteration,[]
"""GARD:0022403""",multisystem inflammatory syndrome in children and adults,['mis-c/a']
"""GARD:0022404""",stxbp1-related encephalopathy,[]
"""GARD:0022405""",hypomyelination of early myelinating structures,['hems']
"""GARD:0022406""",hereditary angioedema with normal c1inh not related to f12 or plg variant,[]
"""GARD:0022407""",acquired hemophilia b,"['ahb', 'acquired f9 deficiency', 'acquired factor ix deficiency']"
"""GARD:0022408""",acquired factor v deficiency,[]
"""GARD:0022409""",acquired factor vii deficiency,[]
"""GARD:0022410""",acquired factor x deficiency,['afx']
"""GARD:0022411""",acquired factor xi deficiency,['afxi']
"""GARD:0022412""",acquired factor xiii deficiency,['afxiii']
"""GARD:0022413""",factor v short isoforms-related bleeding disorder,['fv short isoforms-related bleeding disorder']
"""GARD:0022414""",factor v amsterdam bleeding disorder,[]
"""GARD:0022415""",factor v atlanta bleeding disorder,[]
"""GARD:0022416""",nrxn1-related severe neurodevelopmental disorder-motor stereotypies-chronic constipation-sleep-wake cycle disturbance,[]
"""GARD:0022417""",ccnk-related neurodevelopmental disorder-severe intellectual disability-facial dysmorphism syndrome,[]
"""GARD:0022418""",combined deficiency of factor vii and factor x,[]
"""GARD:0022419""",legionellosis,['legionella infection']
"""GARD:0022420""",non-syndromic anorectal malformation with perineal fistula,"['non-syndromic arm with cutaneous fistula', 'non-syndromic arm with perineal fistula', 'non-syndromic anorectal malformation with cutaneous fistula']"
"""GARD:0022421""",non-syndromic anorectal malformation with rectourethral fistula,['non-syndromic arm with rectourethral fistula']
"""GARD:0022422""","non-syndromic anorectal malformation with rectourethral fistula, bulbar type","['non-syndromic arm with rectobulbar fistula', 'non-syndromic arm with rectourethral fistula; bulbar type', 'non-syndromic anorectal malformation with rectobulbar fistula']"
"""GARD:0022423""","non-syndromic anorectal malformation with rectourethral fistula, prostatic type","['non-syndromic arm with rectoprostatic fistula', 'non-syndromic arm with rectourethral fistula; prostatic type', 'non-syndromic anorectal malformation with rectoprostatic fistula']"
"""GARD:0022424""",non-syndromic anorectal malformation with rectovesical fistula,"['non-syndromic arm with bladder neck fistula', 'non-syndromic arm with rectovesical fistula', 'non-syndromic anorectal malformation with bladder neck fistula']"
"""GARD:0022425""",non-syndromic anorectal malformation with vestibular fistula,['non-syndromic arm with vestibular fistula']
"""GARD:0022426""",non-syndromic cloacal malformation,[]
"""GARD:0022427""",non-syndromic anorectal malformation without fistula,"['non-syndromic arm without fistula', 'non-syndromic anorectal malformation with no fistula']"
"""GARD:0022428""",non-syndromic anorectal malformation with anal stenosis,['non-syndromic arm with anal stenosis']
"""GARD:0022429""",non-syndromic anorectal malformation with pouch colon,['non-syndromic arm with pouch colon']
"""GARD:0022430""",non-syndromic anorectal malformation with rectal atresia,['non-syndromic arm with rectal atresia']
"""GARD:0022431""",non-syndromic anorectal malformation with rectal stenosis,['non-syndromic arm with rectal stenosis']
"""GARD:0022432""",non-syndromic anorectal malformation with rectovaginal fistula,['non-syndromic arm with rectovaginal fistula']
"""GARD:0022433""",non-syndromic anorectal malformation with h-type fistula,['non-syndromic arm with h-type fistula']
"""GARD:0022434""",isolated female hypospadias,[]
"""GARD:0022435""",klhl7-related bohring-opitz-like/cold-induced sweating-like overlap syndrome,[]
"""GARD:0022436""",klhl7-related bohring-opitz-like syndrome,['klhl7-related bos-like syndrome']
"""GARD:0022437""",klhl7-related cold-induced sweating-like syndrome,['klhl7-related crisponi-like syndrome']
"""GARD:0022438""",klhl7-related disorder,[]
"""GARD:0022439""",symptomatic form of x-linked centronuclear myopathy in female carriers,"['symptomatic form of x-linked myotubular myopathy in female carriers', 'symptomatic form of xlcnm in female carriers', 'symptomatic form of xlmtm in female carriers']"
"""GARD:0022440""",rare syndromic intellectual disability without multiple congenital anomalies/dysmorphic syndrome,[]
"""GARD:0022441""",genetic multiple congenital anomalies/dysmorphic syndrome-intellectual disability,['genetic multiple congenital anomalies-intellectual disability with or without dysmorphism']
"""GARD:0022442""",granuloma faciale,"['facial granuloma of lever', 'granuloma of lever']"
"""GARD:0022443""",chronic intervillositis of unknown etiology,['ciue']
"""GARD:0022444""",rare disorder without a determined diagnosis after full investigation,['fully investigated rare disorder without a determined diagnosis']
"""GARD:0022445""",twin anemia-polycythemia sequence,['taps']
"""GARD:0022446""",twin-reversed arterial perfusion sequence,['trap']
"""GARD:0022447""",selective intrauterine growth restriction,[]
"""GARD:0022448""",amniotic fluid embolism,[]
"""GARD:0022449""",rare disorder related to monochorionic twin pregnancy,[]
