GardID,DataSource,SourceID,ClassificationLevel,DisorderType,SourceName,SourceSynonym,OmimMember,ParentOrphaCode,ParentOrphaName,ParentGardID,RdRequestID
GARD:0018057,Orphanet+OMIM,600131,Subtype of disorder,[Disease subtype],"Epilepsy, childhood absence, susceptibility to, 1",,[600131],[64280],[Childhood absence epilepsy],[16667],
GARD:0018283,Orphanet+OMIM,614418,Subtype of disorder,[Disease subtype],"Febrile seizures, familial, 11","[Convulsions, familial febrile, 11]",[614418],[165805],[Familial mesial temporal lobe epilepsy with febrile seizures],[17011],
GARD:0015393,Orphanet+OMIM,606545,Subtype of disorder,[Disease subtype],"Ichthyosis, congenital, autosomal recessive 3","[Collodion baby, self-healing, ichthyosis, lamellar, 5, formerly; li5, formerly]",[606545],"[281122, 79394, 313]","[Lamellar ichthyosis, Self-improving collodion baby, Congenital non-bullous ichthyosiform erythroderma]","[10803, 9736, 17303]",
GARD:0018296,Orphanet+OMIM,615617,Subtype of disorder,[Disease subtype],Immunodeficiency 19,"[Cd3-delta deficiency, severe combined immunodeficiency, t cell-negative, b cell-positive, nk cell-positive, scid, t cell-negative, b cell-positive, nk cell-positive]",[615617],[169160],[T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta],[17053],
GARD:0016434,Orphanet+OMIM,619185,Subtype of disorder,[Malformation syndrome subtype],Joubert syndrome 37,,[619185],[475],[Joubert syndrome],[6802],
GARD:0018108,Orphanet+OMIM,601868,Subtype of disorder,[Etiological subtype],"Deafness, autosomal dominant 13",,[601868],[90635],[Autosomal dominant non-syndromic sensorineural deafness type DFNA],[16791],
GARD:0018140,Orphanet+OMIM,616044,Subtype of disorder,[Etiological subtype],"Deafness, autosomal dominant 65",,[616044],[90635],[Autosomal dominant non-syndromic sensorineural deafness type DFNA],[16791],
GARD:0022634,Orphanet+OMIM,613391,Subtype of disorder,[Etiological subtype],"Deafness, autosomal recessive 84a","[Deafness, autosomal recessive 84; dfnb84, deafness, autosomal recessive 84a, with vestibular dysfunction]",[613391],[90636],[Autosomal recessive non-syndromic sensorineural deafness type DFNB],[18644],
GARD:0016210,Orphanet+OMIM,617201,Subtype of disorder,[Clinical subtype],Periventricular nodular heterotopia 7,,[617201],[98892],[Periventricular nodular heterotopia],[12724],
GARD:0015387,Orphanet+OMIM,605809,Subtype of disorder,[Etiological subtype],"Myasthenic syndrome, congenital, 4a, slow-channel","[Congenital myasthenic syndrome type ia1, formerly; cms1a1, formerly, cms ia1, formerly]",[605809],[98913],[Postsynaptic congenital myasthenic syndromes],[15022],
GARD:0015524,Orphanet+OMIM,611638,Subtype of disorder,[Malformation syndrome subtype],"Microphthalmia, isolated, with coloboma 5",,[611638],[98938],[Colobomatous microphthalmia],[3644],
GARD:0003286,Orphanet+OMIM,603830,Subtype of disorder,[Disease subtype],Long qt syndrome 3,,[603830],[101016],[Romano-Ward syndrome],[3284],
GARD:0018660,Orphanet+OMIM,604273,Subtype of disorder,[Disease subtype],"Mitochondrial complex v (atp synthase) deficiency, nuclear type 1","[Mitochondrial complex v (atp synthase) deficiency, atpaf2 type]",[604273],[254913],[Isolated ATP synthase deficiency],[18649],
GARD:0015272,Orphanet+OMIM,300887,Subtype of disorder,[Malformation syndrome subtype],Linear skin defects with multiple congenital anomalies 2,"[Aplasia cutis congenita, reticulolinear, with microcephaly, facial dysmorphism, and other congenital anomalies; aplcc]",[300887],[2556],[Microphthalmia with linear skin defects syndrome],[3659],
GARD:0015987,Orphanet+OMIM,615559,Subtype of disorder,[Disease subtype],"Autoimmune lymphoproliferative syndrome, type iii","[Immunodeficiency, common variable, 9, formerly; cvid9, formerly]",[615559],[3261],[Autoimmune lymphoproliferative syndrome],[8686],
GARD:0015984,Orphanet+OMIM,615546,Subtype of disorder,[Malformation syndrome subtype],Van maldergem syndrome 2,,[615546],[314679],[Cerebrofacioarticular syndrome],[5456],
GARD:0015951,Orphanet+OMIM,615361,Subtype of disorder,[Clinical subtype],"Hypocalcemia, autosomal dominant 2",,[615361],[428],[Autosomal dominant hypocalcemia],[2877],
GARD:0018464,Orphanet+OMIM,618907,Subtype of disorder,[Etiological subtype],Silver-russell syndrome 4,,[618907],[397590],[Silver-Russell syndrome due to a point mutation],[17628],
GARD:0018413,Orphanet+OMIM,618745,Subtype of disorder,[Disease subtype],Spermatogenic failure 42,,[618745],[276234],[Non-syndromic male infertility due to sperm motility disorder],[17277],
GARD:0010772,Orphanet+OMIM,610628,Subtype of disorder,[Clinical subtype],Hypogonadotropic hypogonadism 4 with or without anosmia,,[610628],"[478, 432]","[Kallmann syndrome, Normosmic congenital hypogonadotropic hypogonadism]","[10771, 16533]",
GARD:0015151,Orphanet+OMIM,214300,Subtype of disorder,[Malformation syndrome subtype],"Klippel-feil syndrome 2, autosomal recessive","[Kfs, autosomal recessive, cervical vertebral fusion, autosomal recessive]",[214300],[2345],[Isolated Klippel-Feil syndrome],[10280],
GARD:0018477,Orphanet+OMIM,607688,Subtype of disorder,[Disease subtype],"Parkinson disease 11, autosomal dominant, susceptibility to",,[607688],[411602],[Hereditary late-onset Parkinson disease],[17684],
GARD:0018474,Orphanet+OMIM,168601,Subtype of disorder,[Disease subtype],"Parkinson disease 1, autosomal dominant","[Parkinson disease 1, autosomal dominant lewy body]",[168601],[411602],[Hereditary late-onset Parkinson disease],[17684],
GARD:0013676,Orphanet+OMIM,615476,Subtype of disorder,[Disease subtype],Developmental and epileptic encephalopathy 18,"[Epileptic encephalopathy, early infantile, 18; eiee1]",[615476],[442835],[Non-specific early-onset epileptic encephalopathy],[15028],
GARD:0016356,Orphanet+OMIM,618475,Subtype of disorder,[Disease subtype],Paragangliomas 7,,[618475],[29072],[Hereditary pheochromocytoma-paraganglioma],[11984],
GARD:0009173,Orphanet+OMIM,607654,Subtype of disorder,[Disease subtype],Keratosis palmoplantaris striata iii,"[Striate palmoplantar keratoderma iii; sppk3, keratoderma, palmoplantar, striate form iii; kpps3]",[607654],[50942],[Striate palmoplantar keratoderma],[15016],
GARD:0022559,Orphanet+OMIM,614344,Subtype of disorder,[Etiological subtype],"Intellectual developmental disorder, autosomal recessive 23",,[614344],[88616],[Autosomal recessive non-syndromic intellectual disability],[18643],
GARD:0018291,Orphanet+OMIM,612446,Subtype of disorder,[Disease subtype],Complement component 6 deficiency,[C6 deficiency],[612446],[169150],[Immunodeficiency due to a late component of complement deficiency],[17050],
GARD:0018293,Orphanet+OMIM,608971,Subtype of disorder,[Disease subtype],Immunodeficiency 104,"[Severe combined immunodeficiency, autosomal recessive, t cell-negative, b cell-positive, nk cell-positive, scid, autosomal recessive, t cell-negative, b cell-positive, nk cell-positive]",[608971],[169160],[T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta],[17053],
GARD:0015316,Orphanet+OMIM,600156,Subtype of disorder,[Disease subtype],"Hirschsprung disease, susceptibility to, 5",,[600156],[388],[Hirschsprung disease],[6660],
GARD:0001361,Orphanet+OMIM,215520,Subtype of disorder,[Disease subtype],Ciliary dyskinesia with transposition of ciliary microtubules,,[215520],[244],[Primary ciliary dyskinesia],[4484],
GARD:0016278,Orphanet+OMIM,617983,Subtype of disorder,[Etiological subtype],"Microcephaly 21, primary, autosomal recessive",,[617983],[2512],[Autosomal recessive primary microcephaly],[12117],
GARD:0015351,Orphanet+OMIM,602759,Subtype of disorder,[Disease subtype],"Prostate cancer, hereditary, 8",,[602759],[1331],[Familial prostate cancer],[4520],
GARD:0015529,Orphanet+OMIM,611868,Subtype of disorder,[Disease subtype],"Prostate cancer, hereditary, 12",,[611868],[1331],[Familial prostate cancer],[4520],
GARD:0015611,Orphanet+OMIM,613080,Subtype of disorder,[Malformation syndrome subtype],"46,xy sex reversal 5","[46,xy sex reversal, cbx2-related, 46,xy gonadal dysgenesis, complete, cbx2-related, sex reversal, xy, cbx2-related, disorder of sex development, 46,xy, cbx2-related]",[613080],[242],"[46,XY complete gonadal dysgenesis]",[5068],
GARD:0015914,Orphanet+OMIM,615163,Subtype of disorder,[Disease subtype],Cone-rod dystrophy 17,,[615163],[1872],[Cone rod dystrophy],[10790],
GARD:0015114,Orphanet+OMIM,184100,Subtype of disorder,[Disease subtype],"Spondyloepiphyseal dysplasia tarda, autosomal dominant",,[184100],[93284],[Spondyloepiphyseal dysplasia tarda],[10624],
GARD:0018111,Orphanet+OMIM,604717,Subtype of disorder,[Etiological subtype],"Deafness, autosomal dominant 20",[Dfna26],[604717],[90635],[Autosomal dominant non-syndromic sensorineural deafness type DFNA],[16791],
GARD:0022625,Orphanet+OMIM,610419,Subtype of disorder,[Etiological subtype],"Deafness, autosomal recessive 68",,[610419],[90636],[Autosomal recessive non-syndromic sensorineural deafness type DFNB],[18644],
GARD:0015859,Orphanet+OMIM,614862,Subtype of disorder,[Disease subtype],Peroxisome biogenesis disorder 4a (zellweger),,[614862],[912],[Zellweger syndrome],[7917],
GARD:0018288,Orphanet+OMIM,273900,Subtype of disorder,[Etiological subtype],Thrombocytopenia 3,"[Thrombocytopenia, autosomal recessive, 3]",[273900],[168629],[Autosomal thrombocytopenia with normal platelets],[17041],
GARD:0015639,Orphanet+OMIM,613252,Subtype of disorder,[Disease subtype],"Cardiomyopathy, dilated, 1ee",,[613252],[154],[Familial isolated dilated cardiomyopathy],[2905],
GARD:0015485,Orphanet+OMIM,610427,Subtype of disorder,[Disease subtype],"Cone-rod synaptic disorder, congenital nonprogressive","[Night blindness, congenital stationary, type 2b, formerly; csnb2b, formerly, night blindness, congenital stationary, incomplete, autosomal recessive, formerly]",[610427],[215],[Congenital stationary night blindness],[3995],
GARD:0015092,Orphanet+OMIM,161550,Subtype of disorder,[Disease subtype],"Nasopharyngeal carcinoma, susceptibility to, 2",,[161550],[150],[Nasopharyngeal carcinoma],[7163],
GARD:0015266,Orphanet+OMIM,300815,Subtype of disorder,[Malformation syndrome subtype],Chromosome xq28 duplication syndrome,,[300815],[1762],[Proximal Xq28 duplication syndrome],[9781],
GARD:0015063,Orphanet+OMIM,129900,Subtype of disorder,[Malformation syndrome subtype],"Ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome 1",,[129900],[1896],[EEC syndrome],[2076],
GARD:0018537,Orphanet+OMIM,619125,Subtype of disorder,[Disease subtype],Kaya-barakat-masson syndrome,,[619125],[528084],[Non-specific syndromic intellectual disability],[17965],
GARD:0018104,Orphanet+OMIM,601317,Subtype of disorder,[Etiological subtype],"Deafness, autosomal dominant 11",,[601317],[90635],[Autosomal dominant non-syndromic sensorineural deafness type DFNA],[16791],
GARD:0018213,Orphanet+OMIM,609140,Subtype of disorder,[Disease subtype],"Corneal dystrophy, posterior polymorphous, 2",,[609140],[98973],[Posterior polymorphous corneal dystrophy],[16882],
GARD:0005993,Orphanet+OMIM,611490,Subtype of disorder,[Malformation syndrome subtype],"Osteopetrosis,  autosomal recessive 4","[Osteopetrosis, infantile malignant 2]",[611490],[667],[Autosomal recessive malignant osteopetrosis],[15012],
GARD:0018391,Orphanet+OMIM,609403,Subtype of disorder,[Disease subtype],Preeclampsia/eclampsia 3,,[609403],[275555],[Preeclampsia],[12924],
GARD:0002206,Orphanet+OMIM,600209,Subtype of disorder,[Disease subtype],"Exostoses, multiple, type iii",,[600209],[321],[Multiple osteochondromas],[7035],
GARD:0015967,Orphanet+OMIM,615441,Subtype of disorder,[Disease subtype],"Cardiac arrhythmia syndrome, with or without skeletal muscle weakness","[Triaden knockout syndrome, ventricular tachycardia, catecholaminergic polymorphic, 5, with or without muscle weakness; cpvt5]",[615441],[3286],[Catecholaminergic polymorphic ventricular tachycardia],[4421],
GARD:0015519,Orphanet+OMIM,611560,Subtype of disorder,[Malformation syndrome subtype],Joubert syndrome 7,,[611560],[220497],[Joubert syndrome with renal defect],[10169],
GARD:0002627,Orphanet+OMIM,234820,Subtype of disorder,[Disease subtype],"Hemangiopericytoma, malignant",,[234820],[2126],[Solitary fibrous tumor/hemangiopericytoma],[15014],
GARD:0016277,Orphanet+OMIM,617973,Subtype of disorder,[Disease subtype],"Methemoglobinemia, alpha type",,[617973],[330041],[Hemoglobin M disease],[13007],
GARD:0015544,Orphanet+OMIM,612201,Subtype of disorder,[Disease subtype],"Atrial fibrillation, familial, 6",,[612201],[334],[Familial atrial fibrillation],[9740],
GARD:0015078,Orphanet+OMIM,146550,Subtype of disorder,[Disease subtype],Hypotrichosis 4,"[Marie unna hereditary hypotrichosis 1; muhh1, hypotrichosis, marie unna type, 1]",[146550],[444],[Marie Unna hereditary hypotrichosis],[3390],
GARD:0018509,Orphanet+OMIM,617661,Subtype of disorder,[Malformation syndrome subtype],"Vertebral, cardiac, renal, and limb defects syndrome 2","[Congenital nad deficiency disorder 2, kynureninase deficiency, complete]",[617661],[521438],[Congenital vertebral-cardiac-renal anomalies syndrome],[17961],
GARD:0015739,Orphanet+OMIM,613987,Subtype of disorder,[Disease subtype],"Dyskeratosis congenita, autosomal recessive 2",,[613987],[1775],[Dyskeratosis congenita],[10905],
GARD:0015323,Orphanet+OMIM,600884,Subtype of disorder,[Disease subtype],"Cardiomyopathy, dilated, 1b",,[600884],[154],[Familial isolated dilated cardiomyopathy],[2905],
GARD:0016180,Orphanet+OMIM,617050,Subtype of disorder,[Clinical subtype],Hermansky-pudlak syndrome 10,,[617050],[183678],[Hermansky-Pudlak syndrome due to AP-3 deficiency],[15026],
GARD:0015054,Orphanet+OMIM,121201,Subtype of disorder,[Disease subtype],"Seizures, benign familial neonatal, 2","[Convulsions, benign familial neonatal, 2; bfnc2]",[121201],[1949],[Benign familial neonatal epilepsy],[1519],
GARD:0016003,Orphanet+OMIM,615706,Subtype of disorder,[Malformation syndrome subtype],Auriculocondylar syndrome 3,,[615706],[137888],[Auriculocondylar syndrome],[9798],
GARD:0016078,Orphanet+OMIM,616298,Subtype of disorder,[Malformation syndrome subtype],Singleton-merten syndrome 2,,[616298],[85191],[Singleton-Merten dysplasia],[122],
GARD:0018189,Orphanet+OMIM,274500,Subtype of disorder,[Disease subtype],Thyroid dyshormonogenesis 2a,"[Thyroid hormonogenesis, genetic defect in, 2a, hypothyroidism, congenital, due to dyshormonogenesis, 2a, iodide peroxidase deficiency, thyroid peroxidase deficiency]",[274500],[95716],[Familial thyroid dyshormonogenesis],[16843],
GARD:0010230,Orphanet+OMIM,181350,Subtype of disorder,[Etiological subtype],"Emery-dreifuss muscular dystrophy 2, autosomal dominant","[Emd2, emery-dreifuss muscular dystrophy, autosomal dominant, scapuloilioperoneal atrophy with cardiopathy, muscular dystrophy with early contractures and cardiomyopathy, autosomal dominant, hauptmann-thannhauser muscular dystrophy, cardiomyopathy, dilated, with quadriceps myopathy, muscular dystrophy, limb-girdle, type 1b, formerly; lgmd1b, formerly, muscular dystrophy, proximal, type 1b, formerly]",[181350],[98853],[Autosomal dominant Emery-Dreifuss muscular dystrophy],[16865],
GARD:0009911,Orphanet+OMIM,609955,Subtype of disorder,[Malformation syndrome subtype],"Fibromatosis, gingival, 3",,[609955],[2024],[Hereditary gingival fibromatosis],[16582],
GARD:0015417,Orphanet+OMIM,607602,Subtype of disorder,[Disease subtype],"Ichthyosis, cyclic, with epidermolytic hyperkeratosis","[Ciehk, epidermolytic ichthyosis, annular; aei]",[607602],[312],[Autosomal dominant epidermolytic ichthyosis],[1039],
GARD:0015265,Orphanet+OMIM,300804,Subtype of disorder,[Malformation syndrome subtype],Joubert syndrome 10,,[300804],[2754],[Orofaciodigital syndrome type 6],[4412],
GARD:0015116,Orphanet+OMIM,187760,Subtype of disorder,[Malformation syndrome subtype],Thoracolaryngopelvic dysplasia,[Barnes syndrome],[187760],[3317],[Thoracolaryngopelvic dysplasia],[5184],
GARD:0005614,Orphanet+OMIM,300419,Subtype of disorder,[Etiological subtype],"Intellectual developmental disorder, x-linked 29","[Mental retardation, x-linked 29; mrx29, mental retardation, x-linked 32; mrx32, mental retardation, x-linked 33; mrx33, mental retardation, x-linked 38; mrx38, mental retardation, x-linked 43; mrx43, mental retardation, x-linked 52; mrx52, mental retardation, x-linked 54; mrx54, mental retardation, x-linked 76; mrx76, mental retardation, x-linked 87; mrx87]",[300419],[777],[X-linked non-syndromic intellectual disability],[18640],
GARD:0016037,Orphanet+OMIM,615990,Subtype of disorder,[Disease subtype],Bardet-biedl syndrome 13,,[615990],[110],[Bardet-Biedl syndrome],[6866],
GARD:0016505,Orphanet+OMIM,612627,Subtype of disorder,[Disease subtype],"Seizures, benign familial infantile, 4",,[612627],[306],[Benign familial infantile epilepsy],[857],
GARD:0015960,Orphanet+OMIM,615413,Subtype of disorder,[Disease subtype],Spermatogenic failure 12,,[615413],[399805],[Male infertility with azoospermia or oligozoospermia due to single gene mutation],[8530],
GARD:0016391,Orphanet+OMIM,618910,Subtype of disorder,[Disease subtype],Developmental and epileptic encephalopathy 86,"[Epileptic encephalopathy, early infantile, 86; eiee86]",[618910],[442835],[Non-specific early-onset epileptic encephalopathy],[15028],
