GardID,DataSource,SourceID,ClassificationLevel,DisorderType,Name,Synonym
GARD:0019529,Orphanet,ORPHA:98644,Group of disorders,Category,Metabolic disease with cataract,
GARD:0019530,Orphanet,ORPHA:98646,Group of disorders,Category,Renal disease with cataract,
GARD:0019531,Orphanet,ORPHA:98648,Group of disorders,Category,Musculoskeletal disease with cataract,
GARD:0019532,Orphanet,ORPHA:98649,Group of disorders,Category,Dentocutaneous disease with cataract,
GARD:0019533,Orphanet,ORPHA:98650,Group of disorders,Category,Craniofacial anomaly with cataract,
GARD:0019534,Orphanet,ORPHA:98652,Group of disorders,Category,Lens size anomaly,
GARD:0019535,Orphanet,ORPHA:98653,Group of disorders,Category,Lens position anomaly,
GARD:0019536,Orphanet,ORPHA:98655,Group of disorders,Category,Lens shape anomaly,
GARD:0019537,Orphanet,ORPHA:98658,Group of disorders,Category,Color-vision disease,
GARD:0019538,Orphanet,ORPHA:98661,Group of disorders,Category,Syndromic rod-cone dystrophy,Syndromic retinitis pigmentosa
GARD:0019539,Orphanet,ORPHA:98668,Group of disorders,Category,Vitreoretinopathy,
GARD:0019540,Orphanet,ORPHA:98671,Group of disorders,Category,Hereditary optic neuropathy,
GARD:0019541,Orphanet,ORPHA:98681,Group of disorders,Category,Rare disorder with strabismus,
GARD:0019542,Orphanet,ORPHA:98683,Group of disorders,Category,Syndromic disorder with strabismus,Syndrome with a symptomatic strabismus
GARD:0019543,Orphanet,ORPHA:98684,Group of disorders,Category,Craniostenosis with strabismus,
GARD:0019544,Orphanet,ORPHA:98685,Group of disorders,Category,Rare oculomotor nerve disorder,
GARD:0019545,Orphanet,ORPHA:98686,Disorder,Disease,Congenital trochlear nerve palsy,Congenital CNIV palsy|Congenital fourth cranial nerve palsy|Congenital superior oblique palsy
GARD:0019546,Orphanet,ORPHA:98687,Group of disorders,Category,Supranuclear eye movement disorder,
GARD:0019547,Orphanet,ORPHA:98688,Group of disorders,Category,Oculomotor apraxia,
GARD:0019548,Orphanet,ORPHA:98706,Group of disorders,Category,Oculocutaneous or ocular albinism,
GARD:0019549,Orphanet,ORPHA:98715,Group of disorders,Category,Uveitis,
GARD:0019550,Orphanet,ORPHA:98716,Group of disorders,Category,Heart position anomaly,
GARD:0019551,Orphanet,ORPHA:98717,Group of disorders,Category,Transposition of the great arteries and conotruncal cardiac anomaly,
GARD:0019552,Orphanet,ORPHA:98718,Group of disorders,Category,Aortic malformation,
GARD:0019553,Orphanet,ORPHA:98719,Group of disorders,Category,Pulmonary artery or pulmonary branch anomaly,
GARD:0019554,Orphanet,ORPHA:98720,Group of disorders,Category,Atrioventricular valve anomaly,
GARD:0019555,Orphanet,ORPHA:98721,Group of disorders,Category,Congenital tricuspid malformation,
GARD:0019556,Orphanet,ORPHA:98724,Group of disorders,Category,Congenital anomaly of the great arteries,"Congenital aorta, aortic arch or  pulmonary arteries anomaly"
GARD:0019557,Orphanet,ORPHA:98725,Group of disorders,Category,Ascending aorta anomaly,
GARD:0019558,Orphanet,ORPHA:98727,Group of disorders,Category,Rare atrial defect and interatrial communication,Atrial defect and interauricular communication
GARD:0019559,Orphanet,ORPHA:98729,Group of disorders,Category,Congenital pulmonary veins anomaly,
GARD:0019560,Orphanet,ORPHA:98731,Group of disorders,Category,Congenital arteriovenous fistula,
GARD:0019561,Orphanet,ORPHA:98733,Group of disorders,Category,Noonan syndrome and Noonan-related syndrome,
GARD:0019562,Orphanet,ORPHA:98737,Group of disorders,Category,Genetic neurological muscular channelopathy,
GARD:0019563,Orphanet,ORPHA:98738,Group of disorders,Category,Neurological muscular channelopathy due to a genetic sodium channel defect,
GARD:0019564,Orphanet,ORPHA:98739,Group of disorders,Category,Neurological muscular channelopathy due to a genetic chloride channel defect,
GARD:0019565,Orphanet,ORPHA:98740,Group of disorders,Category,Neurological muscular channelopathy due to a genetic calcium channel defect,
GARD:0019566,Orphanet,ORPHA:98741,Group of disorders,Category,Neurological muscular channelopathy due to a genetic potassium channel defect,
GARD:0019567,Orphanet,ORPHA:98742,Group of disorders,Category,Neurological muscular channelopathy due to a genetic ryanodine receptor defect,
GARD:0019568,Orphanet,ORPHA:98743,Group of disorders,Category,Genetic neurological channelopathy of the central nervous system,
GARD:0019569,Orphanet,ORPHA:98744,Group of disorders,Category,Neurological channelopathy of the central nervous system due to a genetic sodium channel defect,
GARD:0019570,Orphanet,ORPHA:98745,Group of disorders,Category,Neurological channelopathy of the central nervous system due to a genetic calcium channel defect,
GARD:0019571,Orphanet,ORPHA:98746,Group of disorders,Category,Neurological channelopathy of the central nervous system due to a genetic potassium channel defect,
GARD:0019572,Orphanet,ORPHA:98747,Group of disorders,Category,Neurological channelopathy of the central nervous system due to a genetic glycine receptor defect,
GARD:0019573,Orphanet,ORPHA:98748,Group of disorders,Category,Neurological channelopathy of the central nervous system due to a genetic acetylcholine receptor defect,
GARD:0019574,Orphanet,ORPHA:98749,Group of disorders,Category,Neurological channelopathy of the central nervous system due to a genetic GABA receptor defect,
GARD:0019575,Orphanet,ORPHA:98750,Group of disorders,Category,Autoimmune neurological channelopathy,
GARD:0019576,Orphanet,ORPHA:98793,Subtype of disorder,Etiological subtype,Prader-Willi syndrome due to paternal 15q11q13 deletion,
GARD:0019577,Orphanet,ORPHA:98794,Subtype of disorder,Etiological subtype,Angelman syndrome due to maternal 15q11q13 deletion,Angelman syndrome due to maternal monosomy 15q11q13
GARD:0019578,Orphanet,ORPHA:98795,Subtype of disorder,Etiological subtype,Angelman syndrome due to paternal uniparental disomy of chromosome 15,UPD(15)pat
GARD:0019579,Orphanet,ORPHA:98797,Disorder,Malformation syndrome,Isochromosomy Yp,
GARD:0019580,Orphanet,ORPHA:98798,Disorder,Malformation syndrome,Isochromosomy Yq,
GARD:0019581,Orphanet,ORPHA:98815,Subtype of disorder,Clinical subtype,"Benign childhood occipital epilepsy, Panayiotopoulos type",Early-onset benign childhood occipital epilepsy|Panayiotopoulos syndrome
GARD:0019582,Orphanet,ORPHA:98816,Subtype of disorder,Clinical subtype,"Benign childhood occipital epilepsy, Gastaut type",Late-onset benign childhood occipital epilepsy
GARD:0019583,Orphanet,ORPHA:98824,Disorder,Disease,Atypical chronic myeloid leukemia,Subacute myeloid leukemia
GARD:0019584,Orphanet,ORPHA:98825,Disorder,Disease,Unclassified myelodysplastic/myeloproliferative disease,Unclassified mixed myelodysplastic/myeloproliferatic syndrome
GARD:0019585,Orphanet,ORPHA:98826,Disorder,Disease,Refractory anemia,
GARD:0019586,Orphanet,ORPHA:98827,Disorder,Disease,Unclassified myelodysplastic syndrome,
GARD:0019587,Orphanet,ORPHA:98831,Disorder,Disease,Acute myeloid leukemia with 11q23 abnormalities,AML with 11q23 abnormalities
GARD:0019588,Orphanet,ORPHA:98832,Disorder,Disease,Acute myeloid leukemia with minimal differentiation,AML M0|Minimally differentiated acute myeloblastic leukemia
GARD:0019589,Orphanet,ORPHA:98838,Disorder,Disease,Primary mediastinal large B-cell lymphoma,Large cell lymphoma of the mediastinum|Med-DLBCL|Mediastinal diffuse large-cell lymphoma with sclerosis|Primary mediastinal clear cell lymphoma of B-cell type
GARD:0019590,Orphanet,ORPHA:98839,Disorder,Disease,Intravascular large B-cell lymphoma,Angioendotheliomatosis proliferans systemisata|Angiotropic large cell lymphoma|Intravascular lymphomatosis|Malignant angioendotheliomatosis|Tappeiner-Pfleger disease
GARD:0019591,Orphanet,ORPHA:98843,Subtype of disorder,Histopathological subtype,"Classic Hodgkin lymphoma, nodular sclerosis type",
GARD:0019592,Orphanet,ORPHA:98844,Subtype of disorder,Histopathological subtype,"Classic Hodgkin lymphoma, mixed cellularity type",
GARD:0019593,Orphanet,ORPHA:98845,Subtype of disorder,Histopathological subtype,"Classic Hodgkin lymphoma, lymphocyte-rich type",
GARD:0019594,Orphanet,ORPHA:98846,Subtype of disorder,Histopathological subtype,"Classic Hodgkin lymphoma, lymphocyte-depleted type",
GARD:0019595,Orphanet,ORPHA:98848,Disorder,Disease,Indolent systemic mastocytosis,
GARD:0019596,Orphanet,ORPHA:98849,Disorder,Disease,Systemic mastocytosis with associated hematologic neoplasm,SM-AHN|SM-AHNMD|Systemic mastocytosis with an associated clonal hematologic non-mast cell lineage disease
GARD:0019597,Orphanet,ORPHA:98850,Disorder,Disease,Aggressive systemic mastocytosis,
GARD:0019598,Orphanet,ORPHA:98851,Disorder,Disease,Mast cell leukemia,
GARD:0019599,Orphanet,ORPHA:98888,Group of disorders,Clinical group,X-linked complex spastic paraplegia,Complex X-linked HSP|Complex X-linked SPG|Complicated X-linked HSP|Complicated X-linked SPG|X-linked complicated spastic paraplegia
GARD:0019600,Orphanet,ORPHA:98910,Group of disorders,Clinical group,Alpha-crystallinopathy,CRYAB-related myofobrillar myopathy
GARD:0019601,Orphanet,ORPHA:98917,Disorder,Disease,Acute motor and sensory axonal neuropathy,AMSAN|Acute motor-sensory axonal GBS|Acute motor-sensory axonal Guillain-Barré syndrome
GARD:0019602,Orphanet,ORPHA:98918,Disorder,Disease,Acute motor axonal neuropathy,AMAN|Acute pure motor GBS|Acute pure motor Guillain-Barré syndrome
GARD:0019603,Orphanet,ORPHA:98922,Disorder,Morphological anomaly,Blake pouch cyst,
GARD:0019604,Orphanet,ORPHA:98933,Subtype of disorder,Clinical subtype,"Multiple system atrophy, parkinsonian type","MSA, parkinsonian type|MSA-p"
GARD:0019605,Orphanet,ORPHA:98946,Disorder,Morphological anomaly,Coloboma of eyelid,
GARD:0019606,Orphanet,ORPHA:98948,Subtype of disorder,Clinical subtype,Congenital symblepharon,
GARD:0019607,Orphanet,ORPHA:98950,Subtype of disorder,Clinical subtype,Partial cryptophthalmia,
GARD:0019608,Orphanet,ORPHA:98951,Subtype of disorder,Clinical subtype,Inverse Marcus-Gunn phenomenon,
GARD:0019609,Orphanet,ORPHA:98958,Disorder,Disease,Climatic droplet keratopathy,Honey-droplet corneal dystrophy
GARD:0019610,Orphanet,ORPHA:98975,Disorder,Disease,Congenital hereditary endothelial dystrophy type I,Autosomal dominant CHED|Autosomal dominant congenital hereditary endothelial dystrophy|CHED1|CHEDI|Congenital hereditary endothelial dystrophy type 1
GARD:0019611,Orphanet,ORPHA:98981,Subtype of disorder,Clinical subtype,Essential iris atrophy,
GARD:0019612,Orphanet,ORPHA:99003,Disorder,Disease,Multifocal pattern dystrophy simulating fundus flavimaculatus,Multifocal pattern dystrophy simulating Stargardt disease
GARD:0019613,Orphanet,ORPHA:99004,Disorder,Disease,Fundus pulverulentus,
GARD:0019614,Orphanet,ORPHA:99042,Subtype of disorder,Clinical subtype,Congenitally uncorrected transposition of the great arteries with coarctation,Congenitally uncorrected transposition of the great vessels with coarctation|TGA with coarctation
GARD:0019615,Orphanet,ORPHA:99043,Subtype of disorder,Clinical subtype,Double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis,"DORV with subaortic or doubly committed VSD with pulmonary stenosis|DORV, Fallot type|Double outlet right ventricle, Fallot type"
GARD:0019616,Orphanet,ORPHA:99045,Subtype of disorder,Clinical subtype,Double outlet right ventricle with subpulmonary ventricular septal defect,DORV with subpulmonary VSD|DORV-TGA|Double outlet right ventricle with transposition of the great arteries|Taussig-Bing syndrome
GARD:0019617,Orphanet,ORPHA:99046,Subtype of disorder,Clinical subtype,Double outlet right ventricle with non-committed subpulmonary ventricular septal defect,DORV with non-committed subpulmonary VSD
GARD:0019618,Orphanet,ORPHA:99048,Disorder,Malformation syndrome,Pulmonary valve agenesis-intact ventricular septum-persistent ductus arteriosus syndrome,"APV/PDA, non-Fallot type"
GARD:0019619,Orphanet,ORPHA:99049,Disorder,Morphological anomaly,Pulmonary artery coming from patent ductus arteriosus,
GARD:0019620,Orphanet,ORPHA:99052,Subtype of disorder,Clinical subtype,Discrete fibromuscular subaortic stenosis,
GARD:0019621,Orphanet,ORPHA:99053,Subtype of disorder,Clinical subtype,Tunnel subaortic stenosis,
GARD:0019622,Orphanet,ORPHA:99054,Subtype of disorder,Clinical subtype,Valvular pulmonary stenosis,
GARD:0019623,Orphanet,ORPHA:99055,Disorder,Morphological anomaly,Congenital anomaly of the tricuspid valve chordae,Congenital anomaly of tricuspid chordae tendineae|Congenital anomaly of tricuspid tendinous chords
GARD:0019624,Orphanet,ORPHA:99056,Disorder,Morphological anomaly,Parachute tricuspid valve,
GARD:0019625,Orphanet,ORPHA:99058,Disorder,Morphological anomaly,Hypoplasia of the mitral valve annulus,
GARD:0019626,Orphanet,ORPHA:99059,Disorder,Morphological anomaly,Congenital supravalvular mitral ring,
GARD:0019627,Orphanet,ORPHA:99060,Disorder,Morphological anomaly,Congenital unguarded mitral orifice,
GARD:0019628,Orphanet,ORPHA:99061,Disorder,Morphological anomaly,Accessory mitral valve tissue,
GARD:0019629,Orphanet,ORPHA:99062,Disorder,Morphological anomaly,Mitral valve agenesis,
GARD:0019630,Orphanet,ORPHA:99063,Disorder,Malformation syndrome,Shone complex,
GARD:0019631,Orphanet,ORPHA:99064,Subtype of disorder,Clinical subtype,Straddling and/or overriding mitral valve,
GARD:0019632,Orphanet,ORPHA:99070,Subtype of disorder,Clinical subtype,Aorto-right ventricular tunnel,
GARD:0019633,Orphanet,ORPHA:99071,Subtype of disorder,Clinical subtype,Aorto-left ventricular tunnel,
GARD:0019634,Orphanet,ORPHA:99072,Disorder,Morphological anomaly,Congenital patent ductus arteriosus aneurysm,
GARD:0019635,Orphanet,ORPHA:99075,Disorder,Morphological anomaly,Encircling double aortic arch,
GARD:0019636,Orphanet,ORPHA:99076,Disorder,Morphological anomaly,Persistent fifth aortic arch,
GARD:0019637,Orphanet,ORPHA:99077,Disorder,Morphological anomaly,Kommerell diverticulum,
GARD:0019638,Orphanet,ORPHA:99078,Disorder,Morphological anomaly,Neuhauser anomaly,
GARD:0019639,Orphanet,ORPHA:99079,Disorder,Morphological anomaly,Cervical aortic arch,
GARD:0019640,Orphanet,ORPHA:99081,Disorder,Morphological anomaly,Right aortic arch,
GARD:0019641,Orphanet,ORPHA:99082,Disorder,Morphological anomaly,Dysphagia lusoria,
GARD:0019642,Orphanet,ORPHA:99083,Disorder,Morphological anomaly,Pulmonary artery hypoplasia,PAH|Unilateral Pulmonary Artery Hypoplasia
GARD:0019643,Orphanet,ORPHA:99087,Disorder,Morphological anomaly,Coronary ostial stenosis or atresia,COSA|Congenital coronary arterial orifice stenosis or atresia|Congenital stenosis or atresia of a coronary ostium
GARD:0019644,Orphanet,ORPHA:99089,Disorder,Morphological anomaly,Abnormal number of coronary ostia,
GARD:0019645,Orphanet,ORPHA:99090,Disorder,Morphological anomaly,Malposition of a coronary ostium,
GARD:0019646,Orphanet,ORPHA:99094,Disorder,Morphological anomaly,Laubry-Pezzi syndrome,VSD with aortic insufficiency|Ventricular septal defect with aortic insufficiency
GARD:0019647,Orphanet,ORPHA:99095,Disorder,Morphological anomaly,Congenital Gerbode defect,Left ventricular-to-right atrial communication
GARD:0019648,Orphanet,ORPHA:99100,Disorder,Morphological anomaly,Juxtaposition of the atrial appendages,Juxtaposition of the atrial auricles
GARD:0019649,Orphanet,ORPHA:99101,Disorder,Morphological anomaly,Ectasia of the right atrial appendage,Dilatation of the right atrial appendage|Dilatation of the right atrial auricle|Ectasia of the right atrial auricle
GARD:0019650,Orphanet,ORPHA:99102,Disorder,Morphological anomaly,Ectasia of the left atrial appendage,Dilatation of the left atrial appendage|Dilatation of the left auricle|Ectasia of the left auricle
GARD:0019651,Orphanet,ORPHA:99107,Disorder,Morphological anomaly,Atrial septal aneurysm,
GARD:0019652,Orphanet,ORPHA:99109,Disorder,Morphological anomaly,Persistent left superior vena cava connecting through coronary sinus to left-sided atrium,Persistent left SVC connecting through coronary sinus to left-sided atrium
GARD:0019653,Orphanet,ORPHA:99110,Disorder,Morphological anomaly,Right superior vena cava connecting to left-sided atrium,Right SVC connecting to left-sided atrium|Right superior caval vein connecting to left-sided atrium
GARD:0019654,Orphanet,ORPHA:99111,Disorder,Morphological anomaly,Persistent left superior vena cava connecting to the roof of left-sided atrium,Persistent left SVC connecting to left-sided atrium|Persistent left SVC connecting to the roof of left-sided atrium|Persistent left superior vena cava connecting to left-sided atrium
GARD:0019655,Orphanet,ORPHA:99112,Disorder,Morphological anomaly,Absence of innominate vein,Absence of brachiocephalic vein
GARD:0019656,Orphanet,ORPHA:99113,Disorder,Morphological anomaly,Subaortic course of innominate vein,Subaortic course of brachiocephalic vein
GARD:0019657,Orphanet,ORPHA:99114,Disorder,Morphological anomaly,Agenesis of the superior vena cava,Absence of the SVC|Absence of the superior caval vein|Absence of the superior vena cava|Agenesis of the SVC|Agenesis of the superior caval vein
GARD:0019658,Orphanet,ORPHA:99117,Disorder,Morphological anomaly,Coronary sinus stenosis,
GARD:0019659,Orphanet,ORPHA:99118,Disorder,Morphological anomaly,Coronary sinus atresia,
GARD:0019660,Orphanet,ORPHA:99119,Disorder,Morphological anomaly,Right inferior vena cava connecting to left-sided atrium,Right IVC connecting to left-sided atrium|Right inferior caval vein connecting to left-sided atrium
