n.org_name,Country,zip_code,state,County,city
"""ROSS UNIVERSITY SCH/VETERINARY MEDICINE""",,,,,
"""SOUTHERN CONNECTICUT STATE UNIVERSITY""",United States,06515,New Haven,Crescent Street,501
"""UNIVERSITY OF NORTH TEXAS""",United States,76203,Texas,Denton County,Denton
"""CURADEL, LLC""",,,,,
"""SPECIFIC DIAGNOSTICS, INC.""",,,,,
"""CASCADE THERAPEUTICS, INC.""",,,,,
"""STATEGICS, INC.""",,,,,
"""TOMEGAVAX, INC.""",,,,,
"""IMAGO PHARMACEUTICALS, INC.""",,,,,
"""CIRCUMVENT PHARMACEUTICALS, INC.""",,,,,
"""VOXELERON, LLC""",,,,,
"""KINETIQ, INC.""",,,,,
"""SPYRYX BIOSCIENCES, INC.""",,,,,
"""NANOPHARM, LLC""",,,,,
"""POLAREAN, INC.""",,,,,
"""GEL4MED, INC.""",,,,,
"""EXOTECT, LLC""",,,,,
"""RESCINDO THERAPEUTICS, INC.""",,,,,
"""CETYA THERAPEUTICS, INC.""",,,,,
"""CHOLANGIOCARCINOMA FOUNDATION""",,,,,
"""SUNY POLYTECHNIC INSTITUTE""",United States,13502,New York,Oneida County,City of Utica
"""KINSHASA SCHOOL OF PUBLIC HEALTH""",,,,,
"""SUNNYBROOK RESEARCH INSTITUTE""",,,,,
"""RASD RWANDA""",,,,,
"""CALDER BIOSCIENCES, INC.""",,,,,
"""IONIC PHARMACEUTICALS""",,,,,
"""IMPEDX DIAGNOSTICS, INC.""",,,,,
"""ENCEPHEAL THERAPEUTICS, INC.""",,,,,
"""MITOTHERAPEUTIX, LLC""",,,,,
"""CASTERBRIDGE PHARMACEUTICALS, INC.""",,,,,
"""VAXNEWMO, LLC""",,,,,
"""MIRAVISTA DIAGNOSTICS, LLC""",,,,,
"""PRENTKE ROMICH COMPANY""",,,,,
"""MATCHSTICK TECHNOLOGIES, INC.""",,,,,
"""SPERO THERAPEUTICS, INC.""",,,,,
"""MONON BIOVENTURES, LLC""",,,,,
"""FALCON THERAPEUTICS, INC.""",,,,,
"""MEADOWLARK SCIENCE AND EDUCATION, LLC""",,,,,
"""ADVANCED BRAIN MONITORING, INC.""",,,,,
"""LARIX BIOSCIENCE, LLC""",,,,,
"""COMPUTER TECHNOLOGY ASSOCIATES, INC.""",,,,,
"""MEDIOMICS, LLC""",,,,,
"""WNTRIX, INC.""",,,,,
"""RADOPTICS, LLC""",,,,,
"""ANALYTICAL DIAGNOSTIC SOLUTIONS, INC.""",,,,,
"""VARIGEN BIOSCIENCES CORPORATION""",,,,,
"""GENETIC NETWORKS, LLC""",,,,,
"""ACOMHAL RESEARCH, INC.""",,,,,
"""WOODLAND PHARMACEUTICALS, LLC""",,,,,
"""TALEE BIO, INC.""",,,,,
"""GLUCOSENTIENT, INC.""",,,,,
"""HEPRON MOLECULAR LAB, INC.""",,,,,
"""SPINCEUTICA, INC.""",,,,,
"""ORIGENT DATA SCIENCES, INC.""",,,,,
"""REVEAL PHARMA""",,,,,
"""FANNIN PARTNERS, LLC""",,,,,
"""WEINBERG MEDICAL PHYSICS, LLC""",,,,,
"""MINNESOTA HEALTHSOLUTIONS CORPORATION""",,,,,
"""ID4PHARMA, LLC""",,,,,
"""IFYBER, LLC""",,,,,
"""GENTEGRA, LLC""",,,,,
"""CYTEGEN CORPORATION""",,,,,
"""HEMEX HEALTH, INC.""",,,,,
"""AERAS""",France,76000,France métropolitaine,Normandie,Seine-Maritime
"""AADI, LLC""",,,,,
"""UNIVERSITY OF WISCONSIN-SUPERIOR""",United States,54880,Wisconsin,Douglas County,Superior
"""BOWLING GREEN STATE UNIVERSITY""",United States,43402,Ohio,Wood County,Bowling Green
"""UNIVERSITY OF THE PACIFIC-STOCKTON""",United States,95211,California,San Joaquin County,Stockton
"""ALLEN INSTITUTE""",India,400080,Maharashtra,Mumbai,Zone 6
"""RIBOMETRIX, LLC""",,,,,
"""ROCKY MOUNTAIN VIROLOGY ASSOCIATION""",,,,,
"""INFECTIOUS DISEASES RES COLLABORATION""",,,,,
"""UNIVERSITY OF THE WESTERN CAPE""",South Africa,7493,City of Cape Town,Bellville,Cape Town Ward 9
"""CASCADE BIOSYSTEMS, INC.""",,,,,
"""ZIETCHICK RESEARCH INSTITUTE, LLC""",,,,,
"""B-MOGEN BIOTECHNOLOGIES, INC.""",,,,,
"""STARWISE THERAPEUTICS, LLC""",,,,,
"""TWINSTRAND BIOSCIENCES, INC.""",,,,,
"""ORGANOVO, INC.""",,,,,
"""BIOTIME, INC.""",,,,,
"""VYRIAD, INC.""",,,,,
"""MICROELASTIC ULTRASOUND SYSTEMS, INC.""",,,,,
"""MEDICON, INC.""",,,,,
"""CRADLE GENOMICS, INC.""",,,,,
"""LARIAT BIOSCIENCES, INC.""",,,,,
"""DIAGNOSTICS FOR THE REAL WORLD, LTD""",,,,,
"""APTITUDE MEDICAL SYSTEMS, INC.""",,,,,
"""KADVAX TECHNOLOGIES, INC.""",,,,,
"""QUERCUS MOLECULAR DESIGN, LLC""",,,,,
"""CYTEX THERAPEUTICS INC.""",,,,,
"""ABREOS BIOSCIENCES, INC.""",,,,,
"""SERIMMUNE, INC.""",,,,,
"""GENMA BIOSCIENCES, INC.""",,,,,
"""CHAPERONE THERAPEUTICS, INC.""",,,,,
"""CASSAVA SCIENCES, INC""",,,,,
"""FLAG THERAPEUTICS, INC.""",,,,,
"""ELECTRONIC BIOSCIENCES, INC.""",,,,,
"""GISMO THERAPEUTICS, INC.""",,,,,
"""KEPHERA DIAGNOSTICS, LLC""",,,,,
"""CELL BIOLOGICS, INC.""",,,,,
"""BASE PAIR BIOTECHNOLOGIES, INC.""",,,,,
"""MISSION BIO, INC.""",,,,,
"""CELLARA, LLC""",,,,,
"""PHILADELPHIA COLLEGE OF OSTEOPATHIC MED""",,,,,
"""ODYSSEY SCIENCE INNOVATIONS, LLC""",,,,,
"""GLYMPSE BIO, INC.""",,,,,
"""HEPATX CORPORATION""",United States,94306,California,Santa Clara County,Palo Alto
"""ABILITECH MEDICAL, INC.""",,,,,
"""INHIPROT, LLC""",,,,,
"""LAMPROGEN, INC.""",,,,,
"""ELF ZONE, INC.""",,,,,
"""POTRERO HILL THERAPEUTICS, INC.""",,,,,
"""MYOLOGICA, LLC""",,,,,
"""ACCUDAVA, INC.""",,,,,
"""TASSO, INC.""",,,,,
"""ACURASTEM, INC.""",,,,,
"""CHINESE CTR-DISEASE CONTROL/PREVENTION""",,,,,
"""PEPPERPRINT, GMBH""",,,,,
"""LEAF THERAPEUTICS, LLC""",,,,,
"""VASCUMAB, LLC""",,,,,
"""PPD, INC.""",,,,,
"""RHODES COLLEGE""",United States,38112,Tennessee,West Tennessee,Shelby County
"""ADVANCED SCIENCE RESEARCH CENTER""",United States,10027,New York,City of New York,New York County
"""SAN DIEGO BIOMEDICAL RESEARCH INSTITUTE""",,,,,
"""HAFION, LLC""",,,,,
"""HERA TESTING LABORATORIES, INC.""",,,,,
"""PHOTOLITEC, LLC""",,,,,
"""PRECISION VIROLOGICS, INC.""",,,,,
"""UNIVERSITY OF TEXAS OF THE PERMIAN BASIN""",United States,79762,Texas,Ector County,Odessa
"""CALIFORNIA STATE UNIVERSITY HAYWARD""",United States,94542,California,Alameda County,Hayward
"""COLLEGE OF ST SCHOLASTICA""",United States,55811,Minnesota,Saint Louis County,Duluth
"""THRIVE EARLIER DETECTION CORP.""",,,,,
"""ONCOIMMUNE, INC.""",,,,,
"""FIBROCELL TECHNOLOGIES, INC.""",,,,,
"""UNIVERSITY MEDICAL CENTER UTRECHT""",,,,,
"""STATENS SERUM INSTITUTE""",,,,,
"""HELIXBIND, INC.""",,,,,
"""CHRONUS PHARMACEUTICALS, INC.""",,,,,
"""CLOUDBREAK THERAPEUTICS, LLC""",,,,,
"""BRILLIANT BIOSCIENCES, INC.""",,,,,
"""ANTHROBIO, INC.""",,,,,
"""ELEMENT GENOMICS, INC.""",,,,,
"""PHASEBIO PHARMACEUTICALS, INC.""",,,,,
"""SYNACTIX PHARMACEUTICALS, INC.""",,,,,
"""CASCADE BIOTECHNOLOGY, INC.""",,,,,
"""STEM PHARM, INC.""",,,,,
"""EMULATE, INC.""",,,,,
"""SANGER INSTITUTE""",United Kingdom,CB10 1SA,England,Cambridgeshire and Peterborough,Cambridgeshire
"""CYTOSORBENTS, INC.""",,,,,
"""CHEROKEE NATION""",United States,Oklahoma,Cherokee Nation ᏣᎳᎩᎯ ᎠᏰᎵ,,
"""ALABAMA COLLEGE OF OSTEOPATHIC MEDICINE""",United States,36303,Alabama,Houston County,Dothan
"""JME GROUP, INC.""",,,,,
"""AZITRA, INC.""",,,,,
"""OREGON SOCIAL LEARNING CENTER, INC.""",,,,,
"""OSSIUM HEALTH, INC.""",,,,,
"""CAROGEN CORPORATION""",,,,,
"""LIPOGENE COMPANY, INC.""",,,,,
"""ENZYME BY DESIGN, INC.""",,,,,
"""TRUVITECH, LLC""",,,,,
"""SD NANOSCIENCES, INC.""",,,,,
"""GPB SCIENTIFIC, LLC""",,,,,
"""COR HABERE CORPORATION""",,,,,
"""CANGET BIOTEKPHARMA, LLC""",,,,,
"""CERAMEDIX HOLDING, LLC""",,,,,
"""INIMMUNE CORPORATION""",,,,,
"""HEALTHCHART, LLC""",,,,,
"""CYTOASTRA, LLC """,,,,,
"""KUDA THERAPEUTICS, INC.""",,,,,
"""RESILIO THERAPEUTICS, LLC""",,,,,
"""GLYCOLOGIX, LLC""",,,,,
"""CREATIVE SCIENTIST, INC.""",,,,,
"""MICRORID TECHNOLOGIES, INC.""",,,,,
"""ENVIRONMENT AND HEALTH GROUP, INC.""",,,,,
"""TENEOBIO, INC.""",,,,,
"""PROTEGO BIOPHARMA, INC.""",,,,,
"""CELL REPROGRAMMING AND THERAPEUTICS, LLC""",,,,,
"""AMYDIS DIAGNOSTICS, INC.""",,,,,
"""PREDICTIVE BIOLOGY""",,,,,
"""PRAXIS BIORESEARCH, LLC""",,,,,
"""HB THERAPEUTICS, INC.""",,,,,
"""EYEDESIS BIOSCIENCES, LLC""",,,,,
"""BIOSTAGE, INC.""",,,,,
"""NOVOPYXIS, INC.""",,,,,
"""TERAIMMUNE, INC.""",,,,,
"""OASIS PHARMACEUTICALS""",,,,,
"""ITERION THERAPEUTICS INC. """,,,,,
"""MU THERAPEUTICS, INC.""",,,,,
"""LACERTA THERAPEUTICS, INC.""",,,,,
"""PEOPLE POWER COMPANY""",中国,518000,广东省,深圳市,罗湖区
"""PAMDECA, LLC""",,,,,
"""NEW ECHOTA BIOTECHNOLOGY, INC.""",,,,,
"""SEALCATH, LLC""",,,,,
"""CYTOSITE BIOPHARMA, INC.""",,,,,
"""DIGITAL BIOANALYTICS, INC.""",,,,,
"""C2N DIAGNOSTICS, LLC""",,,,,
"""RESOURCEPATH, LLC""",,,,,
"""IMBIO, LLC""",,,,,
"""MICROBPLEX, INC.""",,,,,
"""PEEL THERAPEUTICS, INC.""",,,,,
"""VAXIION THERAPEUTICS, INC.""",,,,,
"""PATAGONIA PHARMACEUTICALS, LLC""",,,,,
"""INSTITUTE OF ADVANCED SCIENCES, INC.""",,,,,
"""UNIVERSITY OF DETROIT MERCY""",United States,48221,Michigan,Wayne County,Detroit
"""UNIVERSITY OF ZAMBIA""",Zambia,Lusaka Province,Lusaka District,Lusaka,Kalundu
"""MEDICAL RESEARCH LABS-GAMBIA""",,,,,
"""MDI THERAPEUTICS, INC.""",,,,,
"""PRECYTE, INC.""",,,,,
"""LUNG THERAPEUTICS, INC.""",,,,,
"""SUMOCOR, LLC""",,,,,
"""A2 THERAPEUTICS, INC.""",,,,,
"""AI TRACKING SOLUTIONS, LLC""",,,,,
"""GLC BIOTECHNOLOGY, INC.""",,,,,
"""VOLTMED, INC.""",,,,,
"""BIOLIGHT ENGINEERING, LLC""",,,,,
"""NANOMEDIC, INC.""",,,,,
"""MONTANA MOLECULAR, LLC""",,,,,
"""RIVIS, INC""",,,,,
"""HDT BIO CORPORATION""",,,,,
"""PROTEOVISTA, LLC""",,,,,
"""ASCLEPIX THERAPEUTICS, INC.""",,,,,
"""LINNAEUS BIOSCIENCE, INC.""",,,,,
"""LUMEN BIOSCIENCE, INC.""",,,,,
"""SERSENSE, INC.""",,,,,
"""ADVENT THERAPEUTICS, INC.""",,,,,
"""ELDEC PHARMACEUTICALS, INC.""",,,,,
"""VERALOX THERAPEUTICS, INC""",,,,,
"""CARTESIAN THERAPEUTICS, INC.""",,,,,
"""SEQUOR PHARAMACEUTICALS, LLC""",,,,,
"""SINOPIA BIOSCIENCES, INC.""",,,,,
"""W-Z BIOTECH, LLC""",,,,,
"""TEGA THERAPEUTICS, INC.""",,,,,
"""THERANOSTEC, INC.""",,,,,
"""CAPTIS DIAGNOSTICS""",,,,,
"""CURONBIOTECH, INC.""",,,,,
"""COVENANT THERAPEUTICS, LLC""",,,,,
"""OPENLATTICE, INC.""",,,,,
"""VOLATYLIX, INC.""",,,,,
"""CELLDOM, INC.""",,,,,
"""VOXEL HEALTHCARE, LLC""",,,,,
"""FLUORESPROBE SCIENCES, LLC""",,,,,
"""MANHATTAN BIOSOLUTIONS, LLC""",,,,,
"""ARCH INNOTEK, LLC""",,,,,
"""SYMPLE SURGICAL, INC.""",,,,,
"""OLIGOMERIX, INC""",,,,,
"""VETDC, INC.""",,,,,
"""WUHAN UNIVERSITY""",中国,430072,湖北省,武汉市,武昌区
"""IMMUSOFT CORPORATION""",,,,,
"""UNIVERSITY OF CAPE TOWN LUNG INSTITUTE""",South Africa,7925,City of Cape Town,Cape Town,Cape Town Ward 57
"""HESPEROS, LLC""",,,,,
"""UNIVERSITY OF PUERTO RICO AT HUMACAO""",,,,,
"""NEW MEXICO INST OF MINING & TECHNOLOGY""",,,,,
"""INTERNATIONAL ORGANIZATION FOR MIGRATION""",България,1463,София-град,Столична,Триадица
"""NANO BIOTHERAPEUTICS, INC.""",,,,,
"""FIBROSIX, LLC""",,,,,
"""ATROPOS THERAPEUTICS, INC.""",,,,,
"""DESIGN-ZYME, LLC""",,,,,
"""MORGAN AND MENDEL GENOMICS, INC.""",,,,,
"""MYOS, INC.""",,,,,
"""XYLYX BIO, INC.""",,,,,
"""RIDGELINE THERAPEUTICS, LLC""",,,,,
"""STRATEOS SUB, INC.""",,,,,
"""TWOXAR, INC.""",,,,,
"""WINSANTOR, INC.""",,,,,
"""NEMAMETRIX, INC.""",,,,,
"""OXALO THERAPEUTICS, INC.""",,,,,
"""COGENTIS THERAPEUTICS, INC.""",,,,,
"""NEUROKINE THERAPEUTICS, LLC""",,,,,
"""CUREPSP, INC.""",,,,,
"""PUERTO RICO SCIENCE, TECHNOLOGY AND RESEARCH TRUST""",,,,,
"""LAGRANGE SCIENTIFIC, LLC""",,,,,
"""DARTMOUTH-HITCHCOCK CLINIC""",United States,03104,New Hampshire,Hillsborough County,Manchester
"""ST. LOUIS COLLEGE OF PHARMACY""",United States,63110,Missouri,Saint Louis,Central West End
"""LEIDOS, INC.""",,,,,
"""NANOCOMPOSIX, INC.""",,,,,
"""VIA THERAPEUTICS, LLC""",,,,,
"""QRUMPHARMA, INC.""",,,,,
"""KENT STATE UNIVERSITY""",United States,44240,Ohio,Portage County,Kent
"""HUDSON-ALPHA INSTITUTE FOR BIOTECHNOLOGY""",,,,,
"""VAXINE PTY LTD""",,,,,
"""VERSATOPE THERAPEUTICS, INC.""",,,,,
"""PROVINCIAL HEALTH SERVICES AUTHORITY""",Canada,V5C 6E3,British Columbia,Metro Vancouver Regional District,Burnaby
"""UNIVERSITY OF CENTRAL MISSOURI""",United States,64093,Missouri,Johnson County,Warrensburg
"""INTERNATIONAL AIDS VACCINE INITIATIVE""",,,,,
"""STEADMAN PHILIPPON RESEARCH INSTITUTE""",,,,,
"""SETI INSTITUTE""",United States,94043,California,Santa Clara County,Mountain View
"""TIMBER PHARMACEUTICALS, LLC""",,,,,
"""CHARLIE NORWOOD VA MEDICAL CENTER""",United States,30912,Georgia,Richmond County,Augusta
"""UNIVERSITY OF TEXAS AT AUSTIN""",United States,78712,Texas,Travis County,Austin
"""PENNSYLVANIA STATE UNIVERSITY, THE""",,,,,
"""IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE""",,,,,
"""ENURSING, LLC.""",,,,,
"""SCRIPPS RESEARCH INSTITUTE, THE""",,,,,
"""TRUSTEES OF INDIANA UNIVERSITY""",,,,,
"""TRIAD NATIONAL SECURITY, LLC""",,,,,
"""STELLENBOSCH UNIVERSITY""",South Africa,7599,Cape Winelands District Municipality,Stellenbosch Local Municipality,Stellenbosch
"""UNIVERSITY OF OKLAHOMA""",United States,73019,Oklahoma,Cleveland County,Norman
"""LOVELACE BIOMEDICAL & ENVIRONMENTAL RESEARCH INSTITUTE""",,,,,
"""RBHS-SCHOOL/ HEALTH RELATED PROFESSIONS""",,,,,
"""ACCESS TO ADVANCED HEALTH INSTITUTE""",,,,,
"""SKELMET, INC.""",,,,,
"""BRONX VETERANS MEDICAL RESEARCH FDN""",,,,,
"""INITOS PHARMACEUTICALS, LLC""",,,,,
"""ARTYS BIOTECH, LLC""",,,,,
"""INDAPTA THERAPEUTICS, INC.""",,,,,
"""APPLIKATE TECHNOLOGIES, INC.""",,,,,
"""TRAVERA, LLC""",,,,,
"""REGLAGENE, LLC""",,,,,
"""NUPROBE USA, INC.""",,,,,
"""WESTERN ONCOLYTICS, LTD""",,,,,
"""NEUROCYCLE THERAPEUTICS, INC.""",,,,,
"""MSM PROTEIN TECHNOLOGIES, INC""",,,,,
"""FIBROPLATE, INC.""",,,,,
"""PHAGEPRO, INC.""",,,,,
"""UNANDUP, LLC""",,,,,
"""AUTOIMMUNITY BIOLOGIC SOLUTIONS, INC.""",,,,,
"""QURALIS CORPORATION""",,,,,
"""CHOSEN DIAGNOSTICS, INC.""",,,,,
"""SYNTHETIC BIODESIGN, LLC""",,,,,
"""ENABLE BIOSCIENCES, INC.""",,,,,
"""CALIFORNIA STATE UNIVERSITY SACRAMENTO""",United States,95819,California,Sacramento County,Sacramento
"""NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC""",,,,,
"""TRELLIS BIOSCIENCE, INC.""",,,,,
"""NIRSUM LABORATORIES, INC.""",,,,,
"""PACIFIC UNIVERSITY""",United States,97116,Oregon,Washington County,Forest Grove
"""LONDON SCH/HYGIENE & TROPICAL MEDICINE""",,,,,
"""MAKERERE UNIVERSITY WALTER REED PROJECT""",,,,,
"""SOCIETY/ENVIRONMENTAL TOXICOLOGY/CHEM""",,,,,
"""COLLEGE OF MEDICINE, UNIVERSITY OF IBADAN""",,,,,
"""INDEPTH PHARMACEUTICALS, LLC""",,,,,
"""UNIVERSITY OF NAMIBIA""",Namibia,10021,Khomas Region,Windhoek,Mandume Ndemufayo Avenue
"""KEVIRX INC.""",,,,,
"""FOR-ROBIN""",United States,10012,New York,City of New York,New York County
"""NANOSCIENCE SOLUTIONS, LLC""",,,,,
"""QWIXEL THERAPEUTICS, LLC""",,,,,
"""AVERY THERAPEUTICS, INC.""",,,,,
"""SCIOTO BIOSCIENCES, INC.""",,,,,
"""BRIDGESOURCE MEDICAL CORPORATION""",,,,,
"""DELPOR, INC.""",,,,,
"""ONCOARENDI THERAPEUTICS, LLC""",,,,,
"""RETHAM TECHNOLOGIES, LLC""",,,,,
"""SEGUETX PANCREATIC CANCER, LLC""",,,,,
"""AAVOGEN, INC.""",,,,,
"""DESIGN THERAPEUTICS, INC.""",,,,,
"""DTX PHARMA, LLC""",,,,,
"""SUBTLE MEDICAL, INC.""",,,,,
"""7 HILLS PHARMA, LLC""",,,,,
"""GENOMENON, INC.""",,,,,
"""FLUENT BIOSCIENCES INC.""",,,,,
"""ZENVAX, LLC""",,,,,
"""RUMI SCIENTIFIC, INC.""",,,,,
"""CHARLES RIVER ANALYTICS, INC.""",,,,,
"""TRANZ BIOSCIENCES, LLC""",,,,,
"""ACCEL DIAGNOSTICS, LLC""",,,,,
"""SCIBAC, INC.""",,,,,
"""SYNERGYS BIOTHERAPEUTICS, INC.""",,,,,
"""MULTIFUNCTIONAL IMAGING, INC.""",,,,,
"""SPLIT ROCK THERAPEUTICS, LLC""",,,,,
"""NINEPOINT MEDICAL, INC.""",,,,,
"""CYTOIMAGE INC.""",,,,,
"""NOTA LABORATORIES, LLC""",,,,,
"""RECTIFY PHARMACEUTICALS, LLC""",,,,,
"""ALDATU BIOSCIENCES, INC.""",,,,,
"""AP LIFESCIENCES, LLC""",,,,,
"""SITEONE THERAPEUTICS, INC.""",,,,,
"""TGEN TECH, LLC""",,,,,
"""SHIELD PHARMA, INC.""",,,,,
"""XEQUEL BIO, INC.""",,,,,
"""SOUTHEAST LOUISIANA VETERANS HEALTH CARE""",United States,70119,Louisiana,Orleans Parish,New Orleans
"""MEDICAL RESEARCH COUNCIL UNIT THE GAMBIA AT THE LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE""",,,,,
"""NATIONAL HUMAN GENOME RESEARCH INST""",,,,,
"""NEW YORK STEM CELL FOUNDATION""",,,,,
"""NEPHROPATHOLOGY ASSOCIATES""",,,,,
"""UNIVERSITY OF TENNESSEE CHATTANOOGA""",United States,37403,Tennessee,East Tennessee,Hamilton County
"""COLLEGE OF WOOSTER""",United States,44691,Ohio,Wayne County,Wooster
"""WESTERN NEW ENGLAND UNIVERSITY""",United States,01119,Massachusetts,Hampden County,Springfield
"""CENTRO DE PSICOLOGIA MEDICA SAN MARTIN""",,,,,
"""GLOBAL HEALTH UGANDA, LTD""",,,,,
"""MIDWESTERN UNIVERSITY (GLENDALE AZ)""",United States,85308,Arizona,Maricopa County,Glendale
"""DESMOND TUTU HIV FOUNDATION""",,,,,
"""CUNY GRADUATE SCH AND UNIV CTR""",,,,,
"""OXALOSIS AND HYPEROXALURIA FOUNDATION""",,,,,
"""NATIONAL CENTER FOR TUBERCULOSIS AND LUNG DISEASES JSC(JOINT STOCK COMPANY)""",,,,,
"""UNIVERSITY OF NAIROBI""",Kenya,00625,Central Kenya,Kiambu,Kabete
"""EFEMORAL MEDICAL, INC.""",,,,,
"""MITOCHONDRIA IN MOTION, INC.""",,,,,
"""PROTEIOS TECHNOLOGY, INC.""",,,,,
"""E25BIO""",,,,,
"""QX THERAPEUTICS, INC.""",,,,,
"""EMERGENT BIOTECHNOLOGIES LLC""",,,,,
"""THETIS PHARMACEUTICALS, LLC""",,,,,
"""VASOPTIC MEDICAL, INC.""",,,,,
"""ARC BIOTECHNOLOGY, LLC""",,,,,
"""RISE THERAPEUTICS, LLC""",,,,,
"""VASCULONICS, LLC""",,,,,
"""VIRTICI, LLC""",,,,,
"""NAMI THERAPEUTICS CORP.""",,,,,
"""BIOIO, LLC""",,,,,
"""NUTRIGLOBAL, INC.""",,,,,
"""EVOGEN, INC.""",,,,,
"""TRITERPENOID THERAPEUTICS, INC.""",,,,,
"""BASEPAIR, INC.""",,,,,
"""DISTRIBUTED BIO, LLC""",,,,,
"""IN VIVO ANALYTICS, INC.""",,,,,
"""ABRI SCIENCE, LLC""",,,,,
"""MYOGENE BIO, LLC""",,,,,
"""RAFT PHARMACEUTICALS, LLC""",,,,,
"""APTALOGIC, INC""",,,,,
"""PROGENTEC DIAGNOSTICS, INC.""",,,,,
"""BCN BIOSCIENCES, LLC""",,,,,
"""OXT THERAPEUTICS, INC.""",,,,,
"""VISIONARY PHARMACEUTICALS, INC.""",,,,,
"""LIMBIX HEALTH, INC.""",,,,,
"""BANFIELDBIO INC.""",,,,,
"""DIASCOPIC, LLC""",,,,,
"""CHILDREN'S HOSPITAL OF WISCONSIN""",United States,53226,Wisconsin,Milwaukee County,Milwaukee
"""KEMENTERIAN KESEHATAN RI""",Indonesia,10570,Jawa,Daerah Khusus ibukota Jakarta,Jakarta Pusat
"""MARIST COLLEGE""",New Zealand / Aotearoa,1025,Auckland,Albert-Eden,Mount Albert
"""COLLEGE OF MEDICINE, UNIVERSITY OF LAGOS""",,,,,
"""SEAK THERAPEUTICS, LLC""",,,,,
"""NIGERIA CENTRE FOR DISEASE CONTROL""",,,,,
"""ONCORUS, INC.""",,,,,
"""HAYSTACK DIAGNOSTICS, INC.""",,,,,
"""BLUE RESONANCE, LLC""",,,,,
"""INSMED, INC.""",,,,,
"""ARGUS COGNITIVE, INC.""",,,,,
"""ALTEC, INC.""",,,,,
"""MIROMATRIX MEDICAL, INC.""",,,,,
"""RYTEK MEDICAL, INC.""",,,,,
"""ONCOSYNERGY, INC.""",,,,,
"""DYNAMIC ENTROPY TECHNOLOGY, LLC""",,,,,
"""ATTOGENE""",,,,,
"""THELIUM THERAPEUTICS INC""",,,,,
"""CLEARNANO, INC.""",,,,,
"""ENVISAGENICS, INC.""",,,,,
"""ELIXERA, INC.""",,,,,
"""PPD DEVELOPMENT LP""",,,,,
"""IT BIO, LLC""",,,,,
"""GPB SCIENTIFIC, INC.""",,,,,
"""SAGE BIONETWORKS""",,,,,
"""VISIONQUEST BIOMEDICAL INC""",,,,,
"""ZYMERON CORPORATION""",,,,,
"""B & W TEK, INC.""",,,,,
"""GENCIRQ INC""",,,,,
"""QOOLABS, INC.""",,,,,
"""GLYCOSCIENTIFIC, LLC""",,,,,
"""CELL MICROSYSTEMS, INC.""",,,,,
"""TRANSMURAL SYSTEMS, LLC""",,,,,
"""STICHTING KATHOLIEKE UNIVERSITEIT""",,,,,
"""POWERTECH WATER, INC.""",,,,,
"""FRED HUTCHINSON CANCER CENTER""",United States,98109,Washington,King County,Seattle
"""VETERANS BIOMEDICAL RESEARCH INSTITUTE""",,,,,
"""SALEM VA MEDICAL CENTER""",United States,24153,Virginia,Salem,Roanoke Boulevard
"""MURRAY STATE UNIVERSITY""",United States,42071,Kentucky,Calloway County,Murray
"""CHRISTIAN MEDICAL COLLEGE""",India,632002,Tamil Nadu,Vellore,Bagayam
"""BLUEWILLOW BIOLOGICS, INC.""",,,,,
"""INTRALYTIX, INC.""",,,,,
"""ST. EDWARD'S UNIVERSITY""",United States,78704,Texas,Travis County,Austin
"""ASELL, LLC""",,,,,
"""NORTH CAROLINA AGRI & TECH ST UNIV""",,,,,
"""SIXAL CORPORATION""",,,,,
"""MAGENTA THERAPEUTICS, INC.""",,,,,
"""LGENIA, INC.""",,,,,
"""FIMBRION THERAPEUTICS, INC.""",,,,,
"""MAE CONSULTING GROUP LLC""",,,,,
"""TECHNOLOGY COMMERCIALIZATION PARTNERS, LLC""",,,,,
"""NEUTROLIS, INC.""",,,,,
"""PELICAN THERAPEUTICS, INC.""",,,,,
"""METERA PHARMACEUTICALS, INC.""",,,,,
"""PEROXITECH, LLC""",,,,,
"""TYMORA ANALYTICAL OPERATIONS, LLC""",,,,,
"""MALARVX, INC.""",,,,,
"""TISSUE TESTING TECHNOLOGIES, LLC""",,,,,
"""RESEARCH AND DIAGNOSTIC SYSTEMS, INC.""",,,,,
"""NEW YORK GENOME CENTER""",,,,,
"""ACUCELA, INC.""",,,,,
"""SANTA CLARA UNIVERSITY""",United States,95053,California,Santa Clara County,Santa Clara
"""WILLAMETTE UNIVERSITY""",United States,97301,Oregon,Marion County,Salem
"""CALIFORNIA NORTHSTATE UNIVERSITY""",,,,,
"""ETHOS RESEARCH AND DEVELOPMENT, LLC""",,,,,
"""SEFAKO MAKGATHO HEALTH SCIENCES UNIVERSITY""",South Africa,0208,Gauteng,City of Tshwane Metropolitan Municipality,Ga-Rankuwa
"""MEDSTAR HEALTH RESEARCH INSTITUTE""",,,,,
"""DARE BIOSCIENCE, INC.""",,,,,
"""NEUROGT, INC.""",,,,,
"""FINA BIOSOLUTIONS, LLC""",,,,,
"""RT CARDIAC SYSTEMS, INC.""",,,,,
"""KINARX, LLC""",,,,,
"""ABBE VISION, INC.""",,,,,
